# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_electron
# 17 Ntot_solar_electron
# 18 Zavg_solar_electron
# 19 Ukin_solar_electron
# 20 Urad_solar_electron
# 21 Dens_solar_ion
# 22 Ntot_solar_ion
# 23 Zavg_solar_ion
# 24 Ukin_solar_ion
# 25 Urad_solar_ion
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    1.805e+01    3.481e-02    3.386e-03    9.726e-02    9.387e-02    6.455e-02    0.000e+00    0.000e+00    3.271e-02    2.203e-02     0.000e+00     6.387e-02   -4.043e-03     0.000e+00     0.000e+00            1.260e+02            4.822e+06           -1.000e+00            1.599e-02            0.000e+00       1.455e+02       5.568e+06       1.000e+00       4.856e-02       0.000e+00    7.857e-04    1.364e-04    1.355e-04    3.172e-03    2.763e-02    8.493e-04   -2.677e-01      1033229    4.686e-01      1062134   -2.641e-01      1025237    2.803e-01      1025365   -3.160e-01      1018070    2.775e-01      1024742   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.158e+00         8901   -7.233e+00      1042252    7.090e+00      1037594   -7.509e+00      1041768    7.867e+00      1024704   -7.629e+00      1011654    7.791e+00      1047267   -8.569e+01       991188    1.609e+03      1040877   -1.919e-03   -2.183e-07   -1.569e-04   -7.983e-09   -2.244e-03   -2.038e-06    9.158e-04   -1.869e-07   -1.520e-04    4.094e-09   -4.864e-04   -8.181e-07
    1.810e+01    3.494e-02    3.402e-03    9.737e-02    9.397e-02    6.468e-02    0.000e+00    0.000e+00    3.269e-02    2.211e-02     0.000e+00     6.406e-02   -4.056e-03     0.000e+00     0.000e+00            1.262e+02            4.829e+06           -1.000e+00            1.605e-02            0.000e+00       1.457e+02       5.576e+06       1.000e+00       4.863e-02       0.000e+00    7.784e-04    1.363e-04    1.325e-04    3.172e-03    2.763e-02    8.492e-04   -2.689e-01      1040742    4.640e-01      1051633   -2.911e-01      1019402    2.593e-01      1003224   -2.567e-01      1030998    2.473e-01      1022655   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.907e+00      1033865    6.954e+00      1042885   -6.966e+00      1004106    7.474e+00      1030577   -6.871e+00      1026073    8.895e+00      1027880   -8.045e+01      1033734    1.602e+03      1035510   -1.922e-03   -2.970e-07   -1.570e-04   -1.306e-09   -2.264e-03   -2.048e-06    9.174e-04   -1.860e-07   -1.520e-04    4.961e-09   -4.783e-04   -8.272e-07
    1.816e+01    3.509e-02    3.421e-03    9.749e-02    9.407e-02    6.478e-02    0.000e+00    0.000e+00    3.271e-02    2.219e-02     0.000e+00     6.425e-02   -4.070e-03     0.000e+00     0.000e+00            1.264e+02            4.837e+06           -1.000e+00            1.604e-02            0.000e+00       1.459e+02       5.583e+06       1.000e+00       4.874e-02       0.000e+00    7.913e-04    1.352e-04    1.341e-04    3.172e-03    2.762e-02    8.492e-04   -2.692e-01      1039441    4.589e-01      1055348   -2.516e-01      1017634    2.487e-01      1020490   -2.358e-01      1027550    2.541e-01      1028047   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.162e+00         8901   -6.943e+00      1038987    7.104e+00      1047203   -6.905e+00      1021198    6.988e+00      1028672   -6.092e+00       984551    8.372e+00      1027666   -8.877e+01       993255    1.626e+03      1035510   -1.925e-03   -2.953e-07   -1.569e-04    2.170e-09   -2.286e-03   -2.211e-06    9.205e-04   -3.925e-07   -1.521e-04    5.093e-09   -4.700e-04   -8.496e-07
    1.821e+01    3.513e-02    3.428e-03    9.759e-02    9.416e-02    6.490e-02    0.000e+00    0.000e+00    3.269e-02    2.227e-02     0.000e+00     6.444e-02   -4.082e-03     0.000e+00     0.000e+00            1.266e+02            4.844e+06           -1.000e+00            1.604e-02            0.000e+00       1.460e+02       5.590e+06       1.000e+00       4.886e-02       0.000e+00    7.775e-04    1.352e-04    1.336e-04    3.172e-03    2.762e-02    8.491e-04   -2.704e-01      1042670    4.742e-01      1058925   -2.568e-01      1020616    2.628e-01      1002716   -2.446e-01      1016908    2.521e-01      1023010   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.810e+00      1044292    8.753e+00      1045965   -7.566e+00      1021592    7.696e+00      1028172   -6.469e+00      1019273    8.185e+00      1044951   -9.154e+01      1005423    1.642e+03      1035510   -1.928e-03   -1.437e-07   -1.570e-04   -5.453e-09   -2.309e-03   -2.272e-06    9.248e-04   -4.025e-07   -1.522e-04    6.249e-09   -4.617e-04   -8.319e-07
    1.826e+01    3.520e-02    3.439e-03    9.770e-02    9.426e-02    6.500e-02    0.000e+00    0.000e+00    3.269e-02    2.235e-02     0.000e+00     6.462e-02   -4.094e-03     0.000e+00     0.000e+00            1.267e+02            4.851e+06           -1.000e+00            1.608e-02            0.000e+00       1.462e+02       5.598e+06       1.000e+00       4.892e-02       0.000e+00    7.827e-04    1.366e-04    1.332e-04    3.172e-03    2.762e-02    8.492e-04   -2.583e-01      1045964    4.676e-01      1053046   -2.986e-01      1021520    3.260e-01      1021592   -2.806e-01      1022298    2.946e-01      1028110   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.557e+00      1037889    7.510e+00      1035174   -7.617e+00      1030000    7.788e+00      1029159   -7.701e+00      1028621    7.753e+00      1027797   -9.408e+01       995161    1.618e+03      1035510   -1.929e-03   -1.721e-07   -1.570e-04   -9.831e-09   -2.331e-03   -2.168e-06    9.280e-04   -2.764e-07   -1.522e-04    6.017e-09   -4.533e-04   -8.283e-07
    1.832e+01    3.533e-02    3.456e-03    9.782e-02    9.436e-02    6.513e-02    0.000e+00    0.000e+00    3.269e-02    2.243e-02     0.000e+00     6.482e-02   -4.106e-03     0.000e+00     0.000e+00            1.270e+02            4.859e+06           -1.000e+00            1.613e-02            0.000e+00       1.465e+02       5.606e+06       1.000e+00       4.900e-02       0.000e+00    7.774e-04    1.346e-04    1.345e-04    3.172e-03    2.762e-02    8.498e-04   -2.609e-01      1037990    4.680e-01      1056553   -2.579e-01      1007925    2.735e-01      1030000   -2.686e-01      1030001    2.564e-01      1017417   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.186e+00      1047275    6.967e+00      1035377   -8.062e+00      1019272    7.003e+00      1024980   -6.433e+00      1014449    8.622e+00      1047242   -8.695e+01       991222    1.638e+03      1040169   -1.931e-03   -2.692e-07   -1.571e-04   -6.272e-09   -2.351e-03   -2.052e-06    9.308e-04   -2.872e-07   -1.523e-04    3.884e-09   -4.448e-04   -8.338e-07
    1.837e+01    3.546e-02    3.473e-03    9.794e-02    9.446e-02    6.524e-02    0.000e+00    0.000e+00    3.270e-02    2.251e-02     0.000e+00     6.501e-02   -4.118e-03     0.000e+00     0.000e+00            1.272e+02            4.867e+06           -1.000e+00            1.612e-02            0.000e+00       1.466e+02       5.613e+06       1.000e+00       4.912e-02       0.000e+00    7.884e-04    1.350e-04    1.335e-04    3.172e-03    2.762e-02    8.497e-04   -2.793e-01      1035376    4.528e-01      1052351   -2.778e-01      1019583    2.692e-01      1017619   -2.441e-01       986348    2.421e-01      1022430   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.162e+00         8901   -7.050e+00      1041297    7.444e+00      1033327   -7.456e+00      1025892    7.631e+00      1028882   -6.581e+00      1028622    8.783e+00      1020485   -9.092e+01       986347    1.613e+03      1038010   -1.934e-03   -3.216e-07   -1.572e-04   -4.083e-09   -2.371e-03   -1.968e-06    9.336e-04   -2.721e-07   -1.523e-04    3.780e-09   -4.363e-04   -8.403e-07
    1.843e+01    3.549e-02    3.479e-03    9.804e-02    9.456e-02    6.536e-02    0.000e+00    0.000e+00    3.268e-02    2.258e-02     0.000e+00     6.520e-02   -4.129e-03     0.000e+00     0.000e+00            1.273e+02            4.874e+06           -1.000e+00            1.613e-02            0.000e+00       1.468e+02       5.621e+06       1.000e+00       4.923e-02       0.000e+00    7.741e-04    1.366e-04    1.327e-04    3.172e-03    2.762e-02    8.488e-04   -2.816e-01      1044715    4.748e-01      1057312   -2.595e-01      1028882    3.010e-01      1025691   -2.503e-01      1020485    2.764e-01      1028331   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.947e+00      1046416    6.545e+00      1035358   -7.271e+00      1022805    7.036e+00      1031029   -6.689e+00      1003851    8.521e+00      1024993   -7.642e+01       997770    1.606e+03      1042794   -1.937e-03   -1.230e-07   -1.572e-04   -4.807e-09   -2.391e-03   -1.979e-06    9.363e-04   -2.421e-07   -1.524e-04    6.993e-09   -4.280e-04   -8.686e-07
    1.848e+01    3.555e-02    3.489e-03    9.815e-02    9.466e-02    6.547e-02    0.000e+00    0.000e+00    3.268e-02    2.266e-02     0.000e+00     6.539e-02   -4.140e-03     0.000e+00     0.000e+00            1.275e+02            4.881e+06           -1.000e+00            1.616e-02            0.000e+00       1.470e+02       5.628e+06       1.000e+00       4.930e-02       0.000e+00    7.788e-04    1.345e-04    1.338e-04    3.172e-03    2.761e-02    8.491e-04   -2.733e-01      1033888    4.536e-01      1058532   -2.839e-01      1025562    2.621e-01      1026066   -2.572e-01      1024049    2.402e-01      1020729   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.765e+00      1039164    6.501e+00      1045908   -7.523e+00      1020585    7.015e+00      1020236   -7.151e+00       988501    8.212e+00      1034455   -8.078e+01      1001200    1.599e+03      1035510   -1.938e-03   -1.023e-07   -1.572e-04   -2.671e-09   -2.412e-03   -2.073e-06    9.388e-04   -2.914e-07   -1.524e-04    8.160e-09   -4.196e-04   -8.526e-07
    1.853e+01    3.571e-02    3.510e-03    9.827e-02    9.476e-02    6.559e-02    0.000e+00    0.000e+00    3.268e-02    2.274e-02     0.000e+00     6.558e-02   -4.151e-03     0.000e+00     0.000e+00            1.277e+02            4.889e+06           -1.000e+00            1.621e-02            0.000e+00       1.472e+02       5.636e+06       1.000e+00       4.938e-02       0.000e+00    7.754e-04    1.348e-04    1.334e-04    3.172e-03    2.761e-02    8.503e-04   -2.639e-01      1040667    4.681e-01      1059415   -2.613e-01      1020997    2.613e-01      1021125   -2.771e-01      1018958    2.818e-01      1030960   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.924e+00      1033889    7.136e+00      1047413   -7.017e+00      1021198    7.111e+00      1023497   -6.733e+00      1017481    8.416e+00      1038128   -7.962e+01      1005677    1.598e+03      1035510   -1.939e-03   -2.509e-07   -1.573e-04   -1.091e-09   -2.433e-03   -2.084e-06    9.421e-04   -3.768e-07   -1.525e-04    6.669e-09   -4.114e-04   -7.858e-07
    1.859e+01    3.583e-02    3.525e-03    9.839e-02    9.487e-02    6.570e-02    0.000e+00    0.000e+00    3.269e-02    2.282e-02     0.000e+00     6.577e-02   -4.163e-03     0.000e+00     0.000e+00            1.279e+02            4.897e+06           -1.000e+00            1.620e-02            0.000e+00       1.474e+02       5.644e+06       1.000e+00       4.950e-02       0.000e+00    7.859e-04    1.356e-04    1.319e-04    3.172e-03    2.761e-02    8.502e-04   -2.515e-01      1039572    4.753e-01      1054640   -2.524e-01      1025983    2.715e-01      1027661   -2.786e-01      1027140    3.052e-01      1019046   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.162e+00         8901   -8.461e+00      1041320    6.621e+00      1046185   -6.726e+00      1010870    7.221e+00      1023502   -6.411e+00      1010731    8.341e+00      1018927   -8.252e+01      1002408    1.584e+03      1033535   -1.943e-03   -3.568e-07   -1.573e-04   -3.094e-09   -2.453e-03   -2.072e-06    9.459e-04   -3.737e-07   -1.526e-04    4.020e-09   -4.033e-04   -8.062e-07
    1.864e+01    3.585e-02    3.531e-03    9.850e-02    9.497e-02    6.582e-02    0.000e+00    0.000e+00    3.267e-02    2.290e-02     0.000e+00     6.596e-02   -4.174e-03     0.000e+00     0.000e+00            1.281e+02            4.904e+06           -1.000e+00            1.621e-02            0.000e+00       1.476e+02       5.651e+06       1.000e+00       4.961e-02       0.000e+00    7.716e-04    1.342e-04    1.341e-04    3.172e-03    2.761e-02    8.493e-04   -2.354e-01      1036620    4.757e-01      1054640   -2.619e-01      1022805    2.605e-01      1017756   -2.589e-01      1018927    2.713e-01      1029365   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.989e+00      1033491    6.639e+00      1044796   -7.192e+00      1019055    7.658e+00      1021710   -6.485e+00       985567    8.374e+00      1019046   -8.150e+01      1001904    1.599e+03      1042794   -1.945e-03   -1.471e-07   -1.574e-04   -8.886e-09   -2.474e-03   -2.080e-06    9.494e-04   -3.210e-07   -1.526e-04    3.309e-09   -3.947e-04   -8.678e-07
    1.869e+01    3.593e-02    3.543e-03    9.861e-02    9.507e-02    6.593e-02    0.000e+00    0.000e+00    3.268e-02    2.298e-02     0.000e+00     6.615e-02   -4.184e-03     0.000e+00     0.000e+00            1.283e+02            4.912e+06           -1.000e+00            1.625e-02            0.000e+00       1.478e+02       5.658e+06       1.000e+00       4.968e-02       0.000e+00    7.749e-04    1.347e-04    1.330e-04    3.172e-03    2.761e-02    8.492e-04   -2.486e-01      1035248    4.812e-01      1055156   -2.912e-01      1021125    2.319e-01      1029469   -2.564e-01      1019046    2.563e-01      1022890   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.833e+00      1046416    6.725e+00      1033942   -7.187e+00      1017438    7.264e+00      1028938   -6.546e+00      1028111    7.983e+00      1030344   -8.376e+01      1033734    1.646e+03      1042794   -1.946e-03   -9.122e-08   -1.574e-04   -7.131e-09   -2.495e-03   -2.032e-06    9.524e-04   -2.569e-07   -1.526e-04    4.997e-09   -3.861e-04   -8.508e-07
    1.875e+01    3.608e-02    3.562e-03    9.873e-02    9.516e-02    6.606e-02    0.000e+00    0.000e+00    3.267e-02    2.305e-02     0.000e+00     6.634e-02   -4.197e-03     0.000e+00     0.000e+00            1.285e+02            4.919e+06           -1.000e+00            1.630e-02            0.000e+00       1.480e+02       5.666e+06       1.000e+00       4.976e-02       0.000e+00    7.704e-04    1.347e-04    1.317e-04    3.172e-03    2.761e-02    8.499e-04   -2.444e-01      1038643    4.683e-01      1051749   -2.992e-01      1022102    2.558e-01      1024537   -2.581e-01      1022221    2.595e-01      1018807   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.625e+00      1037813    7.707e+00      1039399   -7.143e+00      1021025    7.717e+00      1030510   -6.673e+00      1006523    8.399e+00      1046884   -8.271e+01      1033734    1.646e+03      1042794   -1.948e-03   -2.733e-07   -1.575e-04   -1.393e-09   -2.515e-03   -2.060e-06    9.547e-04   -2.247e-07   -1.527e-04    4.954e-09   -3.781e-04   -8.014e-07
    1.880e+01    3.618e-02    3.576e-03    9.883e-02    9.526e-02    6.616e-02    0.000e+00    0.000e+00    3.268e-02    2.313e-02     0.000e+00     6.652e-02   -4.210e-03     0.000e+00     0.000e+00            1.287e+02            4.927e+06           -1.000e+00            1.628e-02            0.000e+00       1.482e+02       5.673e+06       1.000e+00       4.988e-02       0.000e+00    7.776e-04    1.342e-04    1.331e-04    3.172e-03    2.761e-02    8.501e-04   -2.693e-01      1036358    4.554e-01      1056966   -2.581e-01      1030510    2.577e-01      1019981   -2.468e-01      1027424    2.458e-01      1022941   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.162e+00         8901   -6.595e+00      1037576    7.087e+00      1042232   -6.753e+00      1019375    7.155e+00      1027894   -6.172e+00       988461    9.690e+00      1028693   -8.381e+01      1033734    1.643e+03      1042794   -1.951e-03   -3.319e-07   -1.575e-04   -1.207e-09   -2.536e-03   -2.184e-06    9.575e-04   -3.337e-07   -1.527e-04    2.535e-09   -3.703e-04   -7.687e-07
    1.885e+01    3.621e-02    3.583e-03    9.894e-02    9.536e-02    6.628e-02    0.000e+00    0.000e+00    3.266e-02    2.321e-02     0.000e+00     6.672e-02   -4.224e-03     0.000e+00     0.000e+00            1.289e+02            4.935e+06           -1.000e+00            1.630e-02            0.000e+00       1.484e+02       5.681e+06       1.000e+00       4.999e-02       0.000e+00    7.668e-04    1.350e-04    1.330e-04    3.172e-03    2.761e-02    8.490e-04   -2.558e-01      1046957    4.551e-01      1051854   -2.579e-01      1027894    2.613e-01      1011754   -2.974e-01      1028693    2.697e-01      1035430   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.167e+00      1037856    6.690e+00      1044773   -7.416e+00      1017786    6.547e+00      1025727   -6.059e+00      1007829    9.259e+00      1046729   -8.286e+01      1033734    1.628e+03      1033535   -1.954e-03   -2.143e-07   -1.575e-04   -4.842e-09   -2.558e-03   -2.190e-06    9.612e-04   -3.790e-07   -1.527e-04    2.140e-09   -3.624e-04   -7.919e-07
    1.891e+01    3.629e-02    3.594e-03    9.906e-02    9.546e-02    6.640e-02    0.000e+00    0.000e+00    3.266e-02    2.329e-02     0.000e+00     6.691e-02   -4.236e-03     0.000e+00     0.000e+00            1.291e+02            4.942e+06           -1.000e+00            1.635e-02            0.000e+00       1.486e+02       5.689e+06       1.000e+00       5.005e-02       0.000e+00    7.686e-04    1.344e-04    1.321e-04    3.172e-03    2.760e-02    8.485e-04   -2.687e-01      1036918    4.539e-01      1059828   -2.769e-01      1003597    2.618e-01      1019588   -2.723e-01      1025743    2.672e-01      1018572   -3.036e+00         7487    3.181e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -7.105e+00      1044296    7.863e+00      1033334   -7.040e+00      1017160    6.827e+00      1030639   -9.088e+00      1024521    8.445e+00      1045693   -8.010e+01      1033734    1.667e+03      1033535   -1.956e-03   -1.967e-07   -1.576e-04   -7.791e-09   -2.580e-03   -2.075e-06    9.644e-04   -2.558e-07   -1.528e-04    5.712e-09   -3.542e-04   -8.210e-07
    1.896e+01    3.645e-02    3.615e-03    9.917e-02    9.556e-02    6.651e-02    0.000e+00    0.000e+00    3.266e-02    2.337e-02     0.000e+00     6.710e-02   -4.247e-03     0.000e+00     0.000e+00            1.293e+02            4.950e+06           -1.000e+00            1.637e-02            0.000e+00       1.488e+02       5.697e+06       1.000e+00       5.014e-02       0.000e+00    7.721e-04    1.340e-04    1.337e-04    3.172e-03    2.760e-02    8.495e-04   -2.802e-01      1033284    4.657e-01      1058661   -2.665e-01      1030638    2.491e-01      1018422   -2.690e-01      1027553    2.518e-01      1023679   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.300e+00      1044003    8.220e+00      1040330   -6.842e+00      1027143    7.240e+00      1022312   -6.488e+00      1011729    8.290e+00      1035558   -7.994e+01      1005973    1.633e+03      1033535   -1.958e-03   -1.841e-07   -1.577e-04   -9.657e-09   -2.600e-03   -1.988e-06    9.669e-04   -2.672e-07   -1.529e-04    7.313e-09   -3.463e-04   -7.691e-07
    1.901e+01    3.653e-02    3.627e-03    9.929e-02    9.566e-02    6.662e-02    0.000e+00    0.000e+00    3.266e-02    2.344e-02     0.000e+00     6.728e-02   -4.259e-03     0.000e+00     0.000e+00            1.295e+02            4.957e+06           -1.000e+00            1.636e-02            0.000e+00       1.490e+02       5.704e+06       1.000e+00       5.026e-02       0.000e+00    7.749e-04    1.345e-04    1.325e-04    3.172e-03    2.760e-02    8.500e-04   -2.992e-01      1040458    4.621e-01      1063479   -2.630e-01      1024754    2.746e-01      1020740   -2.565e-01      1035430    2.586e-01      1027037   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.162e+00         8901   -7.339e+00      1040204    6.599e+00      1034697   -7.221e+00      1026373    7.777e+00      1020687   -6.549e+00      1003229    8.050e+00      1030814   -8.168e+01       990354    1.610e+03      1042794   -1.960e-03   -2.404e-07   -1.578e-04   -9.558e-09   -2.620e-03   -2.039e-06    9.701e-04   -2.937e-07   -1.529e-04    5.903e-09   -3.386e-04   -7.986e-07
    1.907e+01    3.657e-02    3.635e-03    9.939e-02    9.576e-02    6.674e-02    0.000e+00    0.000e+00    3.265e-02    2.352e-02     0.000e+00     6.748e-02   -4.271e-03     0.000e+00     0.000e+00            1.297e+02            4.964e+06           -1.000e+00            1.638e-02            0.000e+00       1.492e+02       5.712e+06       1.000e+00       5.035e-02       0.000e+00    7.672e-04    1.350e-04    1.319e-04    3.172e-03    2.760e-02    8.490e-04   -2.572e-01      1037339    4.666e-01      1054666   -2.549e-01      1026970    2.352e-01      1010192   -2.585e-01      1022995    2.242e-01      1029022   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.997e+00      1040458    7.768e+00      1043758   -6.921e+00      1030323    6.712e+00      1022883   -6.172e+00      1024793    8.234e+00      1028956   -7.994e+01      1003185    1.605e+03      1042794   -1.962e-03   -1.698e-07   -1.579e-04   -7.932e-09   -2.641e-03   -2.140e-06    9.725e-04   -1.998e-07   -1.530e-04    4.296e-09   -3.300e-04   -8.936e-07
    1.912e+01    3.664e-02    3.646e-03    9.950e-02    9.586e-02    6.685e-02    0.000e+00    0.000e+00    3.265e-02    2.360e-02     0.000e+00     6.767e-02   -4.283e-03     0.000e+00     0.000e+00            1.299e+02            4.972e+06           -1.000e+00            1.643e-02            0.000e+00       1.494e+02       5.719e+06       1.000e+00       5.042e-02       0.000e+00    7.666e-04    1.329e-04    1.324e-04    3.172e-03    2.760e-02    8.489e-04   -2.709e-01      1034820    4.528e-01      1054532   -2.351e-01      1047404    3.251e-01      1025298   -2.426e-01      1023830    2.367e-01      1022996   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.279e+00      1033691    7.353e+00      1037488   -6.823e+00      1018903    6.741e+00      1031001   -6.870e+00      1024393    8.236e+00      1045343   -8.126e+01       991940    1.621e+03      1042289   -1.964e-03   -1.259e-07   -1.579e-04   -2.597e-09   -2.662e-03   -2.075e-06    9.746e-04   -2.719e-07   -1.530e-04    4.098e-09   -3.212e-04   -8.470e-07
    1.918e+01    3.681e-02    3.667e-03    9.963e-02    9.596e-02    6.697e-02    0.000e+00    0.000e+00    3.266e-02    2.368e-02     0.000e+00     6.786e-02   -4.293e-03     0.000e+00     0.000e+00            1.301e+02            4.980e+06           -1.000e+00            1.645e-02            0.000e+00       1.496e+02       5.727e+06       1.000e+00       5.052e-02       0.000e+00    7.719e-04    1.348e-04    1.315e-04    3.172e-03    2.760e-02    8.501e-04   -2.751e-01      1035992    4.536e-01      1051943   -2.404e-01      1018775    2.597e-01      1020868   -2.280e-01      1021322    2.792e-01      1019325   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.794e+00      1037680    7.125e+00      1042212   -6.661e+00      1017365    8.268e+00      1029740   -6.187e+00       979881    8.255e+00      1022047   -8.265e+01      1001588    1.619e+03      1040034   -1.966e-03   -2.622e-07   -1.579e-04    2.116e-09   -2.682e-03   -1.933e-06    9.779e-04   -3.621e-07   -1.531e-04    5.691e-09   -3.129e-04   -8.446e-07
    1.923e+01    3.687e-02    3.677e-03    9.974e-02    9.606e-02    6.708e-02    0.000e+00    0.000e+00    3.265e-02    2.376e-02     0.000e+00     6.805e-02   -4.303e-03     0.000e+00     0.000e+00            1.303e+02            4.987e+06           -1.000e+00            1.644e-02            0.000e+00       1.498e+02       5.734e+06       1.000e+00       5.064e-02       0.000e+00    7.675e-04    1.353e-04    1.330e-04    3.172e-03    2.760e-02    8.504e-04   -2.664e-01      1042726    4.589e-01      1059696   -2.675e-01      1026629    2.706e-01      1026502   -2.572e-01      1018575    2.535e-01      1022046   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.162e+00         8901   -7.890e+00      1034414    7.606e+00      1044254   -7.684e+00      1018354    7.741e+00      1031029   -7.715e+00      1021322    8.185e+00      1028131   -7.064e+01      1006705    1.597e+03      1040034   -1.968e-03   -2.606e-07   -1.579e-04   -5.625e-10   -2.701e-03   -1.928e-06    9.815e-04   -3.483e-07   -1.531e-04    5.138e-09   -3.039e-04   -9.487e-07
