# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyZmin
# 78 PoyZminInst
# 79 PoyXmax
# 80 PoyXmaxInst
# 81 PoyYmax
# 82 PoyYmaxInst
# 83 PoyZmax
# 84 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    4.989e+02    7.473e+00    3.624e+00    4.849e-01   -3.139e+00    3.202e-01    0.000e+00    0.000e+00    1.647e-01    1.224e+00     0.000e+00     0.000e+00    8.950e-01   -2.849e+00     0.000e+00     0.000e+00            1.064e+02            7.954e+03           -1.000e+00            1.391e-01            0.000e+00          1.239e+02          9.261e+03          1.000e+00          1.811e-01          0.000e+00    6.305e-02    6.101e-02    1.117e-03    3.880e-03    3.416e-02    1.491e-03   -3.629e+00          500    2.165e+00        49327   -2.216e+00        51760    1.930e+00        48262   -2.312e-01        53741    2.711e-01        34542   -2.694e+00          468    2.853e+00          556   -3.035e+00          508    9.717e-01          604   -6.050e-01          563    5.488e-01          459   -5.783e+01        50910    6.088e+01        62006   -5.920e+01        55550    5.287e+01        54127   -4.386e+01        47383    5.269e+01        63943   -5.793e+02        54959    4.348e+03        64910   -2.268e+00    3.388e-07   -8.279e-02   -1.013e-06   -4.622e-04    1.297e-06   -4.126e-01    2.329e-06   -8.449e-02    1.760e-06    1.239e-04   -6.868e-06
    5.000e+02    7.483e+00    3.627e+00    4.847e-01   -3.142e+00    3.185e-01    0.000e+00    0.000e+00    1.661e-01    1.228e+00     0.000e+00     0.000e+00    8.966e-01   -2.850e+00     0.000e+00     0.000e+00            1.060e+02            7.928e+03           -1.000e+00            1.380e-01            0.000e+00          1.235e+02          9.231e+03          1.000e+00          1.805e-01          0.000e+00    6.346e-02    6.137e-02    1.252e-03    3.760e-03    3.491e-02    1.400e-03   -3.564e+00          500    2.085e+00        45566   -2.091e+00        30437    2.089e+00        47375   -2.385e-01        46327    2.671e-01        13656   -2.704e+00          468    2.884e+00          556   -3.045e+00          508    9.326e-01          604   -6.007e-01          563    5.638e-01          459   -5.233e+01        41287    5.638e+01        36286   -6.205e+01        58039    5.589e+01        59047   -5.501e+01        28837    5.140e+01        64015   -5.658e+02        62991    4.508e+03        64958   -2.269e+00   -9.251e-06   -8.301e-02   -1.383e-06   -6.083e-04   -5.454e-06   -4.136e-01    1.476e-05   -8.478e-02    1.285e-06    7.719e-04   -5.225e-06
    5.011e+02    7.505e+00    3.629e+00    4.836e-01   -3.146e+00    3.167e-01    0.000e+00    0.000e+00    1.669e-01    1.231e+00     0.000e+00     0.000e+00    8.987e-01   -2.853e+00     0.000e+00     0.000e+00            1.060e+02            7.925e+03           -1.000e+00            1.364e-01            0.000e+00          1.235e+02          9.233e+03          1.000e+00          1.803e-01          0.000e+00    6.432e-02    6.165e-02    1.086e-03    3.696e-03    3.466e-02    1.453e-03   -3.314e+00          508    2.023e+00        45935   -2.227e+00        29271    2.269e+00        49758   -2.737e-01        46712    2.420e-01        35608   -2.676e+00          468    2.914e+00          556   -3.037e+00          516    9.534e-01          604   -5.856e-01          563    5.434e-01          459   -4.798e+01        64143    4.770e+01        47582   -5.897e+01        52758    5.306e+01        52621   -4.787e+01        39798    4.935e+01        59087   -6.357e+02        51414    4.915e+03        64958   -2.270e+00   -2.017e-06   -8.327e-02   -2.793e-06   -5.839e-04    3.606e-06   -4.148e-01    2.121e-06   -8.501e-02    1.654e-06    9.667e-04    1.581e-06
    5.022e+02    7.531e+00    3.633e+00    4.824e-01   -3.150e+00    3.166e-01    0.000e+00    0.000e+00    1.658e-01    1.234e+00     0.000e+00     0.000e+00    9.002e-01   -2.856e+00     0.000e+00     0.000e+00            1.058e+02            7.907e+03           -1.000e+00            1.370e-01            0.000e+00          1.232e+02          9.209e+03          1.000e+00          1.795e-01          0.000e+00    6.452e-02    6.094e-02    1.202e-03    3.747e-03    3.394e-02    1.458e-03   -3.497e+00          508    2.285e+00        62695   -1.970e+00        44918    2.522e+00        35615   -2.482e-01        27351    2.526e-01        43352   -2.682e+00          468    2.868e+00          556   -3.039e+00          508    9.575e-01          604   -6.122e-01          563    5.362e-01          459   -6.252e+01        43670    7.916e+01        62063   -5.820e+01        63622    5.453e+01        38055   -4.822e+01        31071    4.350e+01        29525   -5.534e+02        60878    5.213e+03        64958   -2.271e+00   -7.569e-06   -8.352e-02   -2.263e-06   -6.205e-04    2.589e-06   -4.159e-01    4.293e-06   -8.531e-02    1.837e-06    6.845e-04   -1.129e-05
    5.032e+02    7.526e+00    3.636e+00    4.831e-01   -3.153e+00    3.151e-01    0.000e+00    0.000e+00    1.680e-01    1.237e+00     0.000e+00     0.000e+00    9.025e-01   -2.857e+00     0.000e+00     0.000e+00            1.057e+02            7.900e+03           -1.000e+00            1.352e-01            0.000e+00          1.234e+02          9.224e+03          1.000e+00          1.798e-01          0.000e+00    6.561e-02    6.101e-02    1.248e-03    3.800e-03    3.496e-02    1.420e-03   -3.502e+00          508    2.310e+00        43352   -2.028e+00        44206    1.986e+00        18760   -2.462e-01        49646    2.336e-01        45649   -2.691e+00          468    2.862e+00          556   -3.065e+00          516    9.559e-01          604   -5.753e-01          563    5.658e-01          459   -5.057e+01        46839    5.071e+01        59055   -5.503e+01        40422    4.547e+01        59487   -5.985e+01        64071    4.147e+01        54447   -5.833e+02        44855    5.319e+03        64958   -2.273e+00   -2.157e-06   -8.375e-02   -1.963e-06   -4.650e-04    1.252e-06   -4.162e-01    1.106e-06   -8.562e-02    3.402e-06    1.372e-03   -1.396e-05
    5.043e+02    7.543e+00    3.639e+00    4.825e-01   -3.157e+00    3.144e-01    0.000e+00    0.000e+00    1.681e-01    1.240e+00     0.000e+00     0.000e+00    9.044e-01   -2.860e+00     0.000e+00     0.000e+00            1.054e+02            7.881e+03           -1.000e+00            1.348e-01            0.000e+00          1.232e+02          9.210e+03          1.000e+00          1.795e-01          0.000e+00    6.494e-02    6.201e-02    1.137e-03    3.771e-03    3.482e-02    1.450e-03   -3.336e+00          516    2.188e+00        55687   -2.566e+00        29271    2.559e+00        61047   -2.279e-01        38663    2.367e-01        21974   -2.731e+00          468    2.795e+00          556   -3.074e+00          508    9.751e-01          604   -5.887e-01          563    5.508e-01          467   -5.642e+01        52695    6.443e+01        54423   -5.998e+01        32190    4.826e+01        64383   -5.754e+01        48471    4.719e+01        64055   -7.663e+02        31327    4.901e+03        64958   -2.274e+00   -1.605e-06   -8.396e-02   -8.935e-07   -3.869e-04   -3.801e-06   -4.171e-01    1.586e-05   -8.589e-02    1.265e-06    1.117e-03    2.692e-06
    5.054e+02    7.587e+00    3.642e+00    4.801e-01   -3.162e+00    3.135e-01    0.000e+00    0.000e+00    1.666e-01    1.244e+00     0.000e+00     0.000e+00    9.061e-01   -2.864e+00     0.000e+00     0.000e+00            1.050e+02            7.852e+03           -1.000e+00            1.347e-01            0.000e+00          1.228e+02          9.179e+03          1.000e+00          1.787e-01          0.000e+00    6.561e-02    6.090e-02    1.303e-03    3.693e-03    3.375e-02    1.354e-03   -3.581e+00          516    2.234e+00        49687   -2.566e+00        53879    2.028e+00        22222   -2.490e-01        47646    2.984e-01        12640   -2.681e+00          468    2.868e+00          556   -3.066e+00          508    9.491e-01          604   -6.092e-01          563    5.451e-01          459   -4.270e+01        57174    6.701e+01        57622   -6.680e+01        52350    6.345e+01        48479   -5.737e+01        63951    5.756e+01        64199   -6.374e+02        53871    4.291e+03        64694   -2.275e+00    4.233e-06   -8.421e-02   -1.512e-06   -8.717e-04   -4.476e-06   -4.184e-01    4.075e-06   -8.617e-02    2.353e-06    1.138e-03   -6.485e-06
    5.064e+02    7.593e+00    3.645e+00    4.801e-01   -3.165e+00    3.129e-01    0.000e+00    0.000e+00    1.672e-01    1.247e+00     0.000e+00     0.000e+00    9.082e-01   -2.866e+00     0.000e+00     0.000e+00            1.049e+02            7.844e+03           -1.000e+00            1.342e-01            0.000e+00          1.227e+02          9.171e+03          1.000e+00          1.787e-01          0.000e+00    6.600e-02    6.102e-02    1.218e-03    3.794e-03    3.369e-02    1.442e-03   -3.349e+00          500    2.498e+00        65158   -2.201e+00        58103    2.281e+00        22767   -2.541e-01        38327    2.486e-01        31368   -2.711e+00          468    2.845e+00          556   -3.042e+00          508    9.788e-01          604   -6.027e-01          563    5.895e-01        55551   -6.109e+01        53078    4.382e+01        57119   -5.391e+01        51638    5.111e+01        61798   -4.264e+01        42239    5.416e+01        61077   -5.337e+02        48855    4.391e+03        64910   -2.275e+00   -4.615e-06   -8.447e-02   -1.026e-06   -8.838e-04   -1.133e-06   -4.197e-01    2.365e-06   -8.645e-02    1.762e-06    1.192e-03   -3.323e-06
    5.075e+02    7.608e+00    3.648e+00    4.795e-01   -3.169e+00    3.119e-01    0.000e+00    0.000e+00    1.676e-01    1.250e+00     0.000e+00     0.000e+00    9.103e-01   -2.868e+00     0.000e+00     0.000e+00            1.048e+02            7.834e+03           -1.000e+00            1.336e-01            0.000e+00          1.226e+02          9.164e+03          1.000e+00          1.782e-01          0.000e+00    6.623e-02    6.156e-02    1.218e-03    3.654e-03    3.360e-02    1.377e-03   -3.692e+00          500    2.505e+00        62934   -2.137e+00        18831    2.370e+00        44335   -2.642e-01        44424    2.576e-01        52968   -2.705e+00          468    2.840e+00          556   -3.053e+00          508    9.520e-01          604   -5.594e-01          563    5.654e-01          467   -5.087e+01        56959    5.462e+01        54423   -4.534e+01        41663    4.954e+01        52319   -4.648e+01        61590    5.255e+01        64415   -5.319e+02        39462    4.744e+03        64615   -2.276e+00   -1.041e-05   -8.470e-02   -1.687e-06   -7.197e-04    2.935e-06   -4.208e-01   -1.916e-06   -8.669e-02    2.056e-06    1.495e-03   -3.488e-06
    5.086e+02    7.610e+00    3.650e+00    4.797e-01   -3.171e+00    3.114e-01    0.000e+00    0.000e+00    1.683e-01    1.254e+00     0.000e+00     0.000e+00    9.123e-01   -2.869e+00     0.000e+00     0.000e+00            1.046e+02            7.818e+03           -1.000e+00            1.331e-01            0.000e+00          1.224e+02          9.148e+03          1.000e+00          1.783e-01          0.000e+00    6.655e-02    6.098e-02    1.165e-03    3.590e-03    3.454e-02    1.432e-03   -3.420e+00          500    2.495e+00        47565   -2.324e+00        51894    2.216e+00        55967   -2.346e-01        12807    2.429e-01        51680   -2.658e+00          468    2.880e+00          556   -3.041e+00          508    9.610e-01          604   -6.218e-01          563    5.385e-01          459   -5.187e+01        64030    5.105e+01        58599   -4.860e+01        51631    5.043e+01        64262   -5.690e+01        55975    4.309e+01         9820   -6.113e+02        63126    4.401e+03        65246   -2.277e+00    1.224e-06   -8.494e-02   -3.957e-06   -4.519e-04    7.408e-06   -4.213e-01    6.520e-06   -8.690e-02    2.074e-06    2.214e-03   -6.898e-06
    5.096e+02    7.638e+00    3.653e+00    4.783e-01   -3.175e+00    3.112e-01    0.000e+00    0.000e+00    1.671e-01    1.257e+00     0.000e+00     0.000e+00    9.143e-01   -2.871e+00     0.000e+00     0.000e+00            1.044e+02            7.802e+03           -1.000e+00            1.335e-01            0.000e+00          1.220e+02          9.123e+03          1.000e+00          1.777e-01          0.000e+00    6.521e-02    6.136e-02    1.179e-03    3.752e-03    3.420e-02    1.416e-03   -3.682e+00          500    2.107e+00        64958   -2.028e+00        47879    2.425e+00        39382   -2.517e-01        39567    2.933e-01        40592   -2.702e+00          468    2.841e+00          556   -3.055e+00          508    9.775e-01          604   -5.790e-01          563    5.456e-01          467   -5.164e+01        64358    5.241e+01        61566   -6.156e+01        64150    4.635e+01        41895   -4.077e+01        39830    4.900e+01        64199   -6.800e+02        39382    4.288e+03        64910   -2.278e+00   -6.832e-06   -8.518e-02   -1.868e-06   -6.749e-04    3.069e-06   -4.224e-01    1.218e-06   -8.718e-02    1.201e-06    2.466e-03    9.353e-06
    5.107e+02    7.656e+00    3.657e+00    4.776e-01   -3.179e+00    3.095e-01    0.000e+00    0.000e+00    1.681e-01    1.261e+00     0.000e+00     0.000e+00    9.163e-01   -2.874e+00     0.000e+00     0.000e+00            1.041e+02            7.786e+03           -1.000e+00            1.321e-01            0.000e+00          1.218e+02          9.103e+03          1.000e+00          1.773e-01          0.000e+00    6.627e-02    6.142e-02    1.087e-03    3.810e-03    3.411e-02    1.419e-03   -3.673e+00          516    2.664e+00        65054   -2.021e+00        57046    2.319e+00        58206   -2.333e-01        19773    2.593e-01        39545   -2.699e+00          468    2.819e+00          556   -3.036e+00          508    9.718e-01          604   -6.109e-01          563    5.563e-01          459   -5.093e+01        49390    5.446e+01        26246   -4.873e+01        57998    5.252e+01        41271   -5.666e+01        64159    6.431e+01        62103   -6.157e+02        42687    4.441e+03        64719   -2.279e+00   -6.428e-06   -8.542e-02   -1.693e-06   -9.466e-04   -3.703e-06   -4.230e-01   -2.563e-06   -8.744e-02    2.192e-06    2.402e-03   -1.813e-06
    5.118e+02    7.661e+00    3.658e+00    4.775e-01   -3.181e+00    3.098e-01    0.000e+00    0.000e+00    1.678e-01    1.264e+00     0.000e+00     0.000e+00    9.187e-01   -2.874e+00     0.000e+00     0.000e+00            1.042e+02            7.788e+03           -1.000e+00            1.322e-01            0.000e+00          1.220e+02          9.117e+03          1.000e+00          1.776e-01          0.000e+00    6.521e-02    6.107e-02    1.167e-03    3.850e-03    3.498e-02    1.489e-03   -3.787e+00          500    2.367e+00        40592   -2.099e+00        56431    2.098e+00        44264   -2.393e-01        41406    2.563e-01        28046   -2.709e+00          468    2.824e+00          556   -3.062e+00          508    9.573e-01          604   -5.952e-01          563    5.606e-01          459   -4.515e+01        51622    5.170e+01        56551   -5.646e+01        64006    5.524e+01        54431   -5.450e+01        64151    4.268e+01        63967   -8.279e+02        45790    4.640e+03        65223   -2.280e+00   -2.219e-06   -8.561e-02   -3.117e-08   -8.795e-04   -3.852e-06   -4.233e-01    1.469e-05   -8.766e-02    1.538e-06    2.533e-03   -1.267e-08
    5.129e+02    7.694e+00    3.660e+00    4.757e-01   -3.185e+00    3.106e-01    0.000e+00    0.000e+00    1.652e-01    1.267e+00     0.000e+00     0.000e+00    9.204e-01   -2.877e+00     0.000e+00     0.000e+00            1.040e+02            7.777e+03           -1.000e+00            1.336e-01            0.000e+00          1.216e+02          9.093e+03          1.000e+00          1.770e-01          0.000e+00    6.480e-02    5.975e-02    1.213e-03    3.695e-03    3.426e-02    1.436e-03   -3.706e+00          508    2.461e+00        65103   -2.075e+00        37232    2.321e+00        58039   -2.378e-01        37509    2.525e-01        42638   -2.718e+00          468    2.873e+00          556   -3.043e+00          508    9.644e-01          604   -6.001e-01          563    5.615e-01          459   -4.895e+01        41454    4.775e+01        63767   -4.366e+01        46479    4.782e+01        37199   -6.437e+01        63591    5.468e+01        31087   -5.965e+02        47695    4.436e+03        65038   -2.280e+00    4.942e-06   -8.590e-02   -1.070e-06   -1.187e-03   -1.956e-06   -4.244e-01    1.206e-05   -8.790e-02    1.496e-06    2.476e-03    3.255e-07
    5.139e+02    7.707e+00    3.663e+00    4.753e-01   -3.188e+00    3.097e-01    0.000e+00    0.000e+00    1.656e-01    1.271e+00     0.000e+00     0.000e+00    9.223e-01   -2.879e+00     0.000e+00     0.000e+00            1.038e+02            7.760e+03           -1.000e+00            1.330e-01            0.000e+00          1.215e+02          9.085e+03          1.000e+00          1.766e-01          0.000e+00    6.446e-02    6.051e-02    1.093e-03    3.794e-03    3.434e-02    1.445e-03   -3.450e+00          508    2.641e+00        64862   -2.189e+00        34191    2.204e+00        39702   -2.238e-01        32096    2.330e-01        18077   -2.715e+00          468    2.890e+00          556   -3.023e+00          508    9.610e-01          604   -5.876e-01          563    5.776e-01          467   -5.093e+01        36620    7.314e+01        56895   -5.961e+01        22014    4.126e+01        42239   -7.348e+01        54511    4.586e+01        63671   -6.201e+02        60774    4.289e+03        65158   -2.281e+00   -8.807e-07   -8.615e-02   -1.302e-06   -8.334e-04    3.432e-06   -4.253e-01    8.601e-06   -8.818e-02    1.354e-06    2.616e-03   -6.668e-06
    5.150e+02    7.731e+00    3.666e+00    4.742e-01   -3.192e+00    3.080e-01    0.000e+00    0.000e+00    1.662e-01    1.274e+00     0.000e+00     0.000e+00    9.245e-01   -2.881e+00     0.000e+00     0.000e+00            1.037e+02            7.754e+03           -1.000e+00            1.319e-01            0.000e+00          1.215e+02          9.081e+03          1.000e+00          1.762e-01          0.000e+00    6.542e-02    6.064e-02    1.201e-03    3.706e-03    3.373e-02    1.486e-03   -3.644e+00          500    2.342e+00        40592   -2.371e+00        41918    2.010e+00        40592   -2.436e-01        48687    3.073e-01        27960   -2.692e+00          468    2.889e+00          556   -3.051e+00          508    9.477e-01          604   -6.223e-01          563    5.457e-01          467   -5.153e+01        39383    4.762e+01        64254   -5.769e+01        59055    5.828e+01        38359   -4.322e+01        63727    5.628e+01        63679   -5.185e+02        55686    5.231e+03        65158   -2.282e+00   -2.359e-06   -8.640e-02   -1.146e-06   -8.338e-04    2.888e-06   -4.265e-01    4.130e-06   -8.845e-02    2.118e-06    2.649e-03    3.840e-06
    5.161e+02    7.750e+00    3.669e+00    4.735e-01   -3.196e+00    3.069e-01    0.000e+00    0.000e+00    1.665e-01    1.278e+00     0.000e+00     0.000e+00    9.265e-01   -2.883e+00     0.000e+00     0.000e+00            1.036e+02            7.742e+03           -1.000e+00            1.319e-01            0.000e+00          1.211e+02          9.051e+03          1.000e+00          1.750e-01          0.000e+00    6.525e-02    6.124e-02    1.121e-03    3.579e-03    3.387e-02    1.477e-03   -3.341e+00          500    2.407e+00        64943   -2.248e+00        51863    2.050e+00        41350   -2.251e-01        35719    2.649e-01        11872   -2.686e+00          468    2.802e+00          556   -3.025e+00          508    9.813e-01          604   -5.889e-01          563    5.467e-01          459   -4.305e+01        64262    4.849e+01        55358   -5.283e+01        63822    5.058e+01        42631   -5.753e+01        64007    6.362e+01        63583   -5.494e+02        39702    4.829e+03        65158   -2.283e+00   -4.627e-06   -8.669e-02   -2.404e-06   -7.159e-04    3.699e-07   -4.272e-01    7.088e-06   -8.870e-02    1.098e-06    2.999e-03    3.166e-06
    5.171e+02    7.762e+00    3.672e+00    4.731e-01   -3.199e+00    3.074e-01    0.000e+00    0.000e+00    1.657e-01    1.281e+00     0.000e+00     0.000e+00    9.285e-01   -2.886e+00     0.000e+00     0.000e+00            1.035e+02            7.735e+03           -1.000e+00            1.320e-01            0.000e+00          1.212e+02          9.059e+03          1.000e+00          1.754e-01          0.000e+00    6.581e-02    6.012e-02    1.055e-03    3.587e-03    3.367e-02    1.457e-03   -3.045e+00          508    2.552e+00        64999   -2.298e+00        35494    2.517e+00        33366   -2.453e-01        39047    2.068e-01        36342   -2.665e+00          468    2.825e+00          556   -3.051e+00          508    9.500e-01          604   -5.821e-01          563    5.590e-01          459   -4.838e+01        59775    5.018e+01        43511   -4.277e+01        45295    4.160e+01        53559   -6.520e+01        64415    6.489e+01        63583   -5.180e+02        61294    4.570e+03        64758   -2.284e+00   -2.695e-06   -8.689e-02   -4.604e-07   -8.609e-04   -1.827e-06   -4.279e-01   -3.077e-06   -8.892e-02    1.596e-06    2.853e-03   -1.242e-06
    5.182e+02    7.745e+00    3.675e+00    4.745e-01   -3.201e+00    3.051e-01    0.000e+00    0.000e+00    1.695e-01    1.284e+00     0.000e+00     0.000e+00    9.308e-01   -2.887e+00     0.000e+00     0.000e+00            1.033e+02            7.725e+03           -1.000e+00            1.295e-01            0.000e+00          1.212e+02          9.062e+03          1.000e+00          1.756e-01          0.000e+00    6.645e-02    6.194e-02    1.130e-03    3.818e-03    3.468e-02    1.472e-03   -3.230e+00          500    2.314e+00        65302   -2.040e+00        57959    2.270e+00        55863   -2.378e-01        35134    2.823e-01        33096   -2.691e+00          468    2.859e+00          556   -3.038e+00          508    9.777e-01          604   -5.807e-01          563    5.508e-01          467   -4.636e+01        23262    5.539e+01        33125   -4.654e+01        49694    4.936e+01        51431   -4.871e+01        64423    4.823e+01        28287   -5.699e+02        32387    4.660e+03        65023   -2.285e+00   -7.803e-06   -8.716e-02   -1.085e-06   -8.570e-04   -3.675e-06   -4.287e-01    3.837e-06   -8.919e-02    1.706e-06    3.815e-03   -7.236e-06
    5.193e+02    7.782e+00    3.678e+00    4.726e-01   -3.205e+00    3.063e-01    0.000e+00    0.000e+00    1.663e-01    1.287e+00     0.000e+00     0.000e+00    9.325e-01   -2.889e+00     0.000e+00     0.000e+00            1.032e+02            7.712e+03           -1.000e+00            1.312e-01            0.000e+00          1.209e+02          9.039e+03          1.000e+00          1.751e-01          0.000e+00    6.478e-02    6.075e-02    1.117e-03    3.803e-03    3.434e-02    1.493e-03   -3.435e+00          500    2.127e+00        23159   -2.438e+00        43728    2.174e+00        51374   -2.422e-01        26096    2.292e-01        52927   -2.680e+00          468    2.855e+00          556   -3.032e+00          508    9.749e-01          604   -6.014e-01          563    5.568e-01          459   -4.922e+01        44446    6.435e+01        49911   -5.496e+01        56863    4.376e+01        61102   -4.875e+01        64415    5.899e+01        63743   -5.165e+02        31983    4.787e+03        65278   -2.286e+00    3.232e-06   -8.737e-02   -7.332e-07   -9.618e-04   -3.471e-06   -4.295e-01    1.036e-05   -8.944e-02    1.563e-06    3.831e-03    3.684e-06
    5.204e+02    7.803e+00    3.680e+00    4.716e-01   -3.209e+00    3.064e-01    0.000e+00    0.000e+00    1.653e-01    1.291e+00     0.000e+00     0.000e+00    9.345e-01   -2.891e+00     0.000e+00     0.000e+00            1.028e+02            7.683e+03           -1.000e+00            1.315e-01            0.000e+00          1.207e+02          9.025e+03          1.000e+00          1.749e-01          0.000e+00    6.450e-02    6.019e-02    1.109e-03    3.824e-03    3.412e-02    1.504e-03   -3.452e+00          524    2.210e+00        64758   -2.414e+00        45526    1.929e+00        37493   -2.245e-01        35494    2.290e-01        39200   -2.685e+00          468    2.845e+00          556   -3.046e+00          508    9.776e-01          604   -5.983e-01          563    5.612e-01          459   -5.823e+01        57814    4.931e+01        49750   -5.637e+01        57863    5.507e+01        64015   -6.833e+01        63703    4.969e+01        60951   -6.657e+02        54943    4.720e+03        65023   -2.286e+00   -7.222e-06   -8.759e-02   -1.582e-06   -9.762e-04   -1.266e-06   -4.306e-01    5.317e-06   -8.972e-02    1.715e-06    3.907e-03   -2.922e-07
    5.214e+02    7.814e+00    3.683e+00    4.714e-01   -3.212e+00    3.056e-01    0.000e+00    0.000e+00    1.657e-01    1.294e+00     0.000e+00     0.000e+00    9.363e-01   -2.894e+00     0.000e+00     0.000e+00            1.027e+02            7.679e+03           -1.000e+00            1.309e-01            0.000e+00          1.205e+02          9.010e+03          1.000e+00          1.747e-01          0.000e+00    6.477e-02    6.066e-02    1.198e-03    3.783e-03    3.389e-02    1.428e-03   -3.428e+00          508    2.608e+00        65175   -2.366e+00        53063    2.073e+00        53863   -2.368e-01        28896    2.276e-01        47901   -2.712e+00          468    2.878e+00          556   -3.039e+00          508    9.743e-01          604   -5.903e-01          563    5.515e-01          459   -4.880e+01        52103    4.634e+01        57047   -5.132e+01        46263    5.183e+01        29340   -5.292e+01        64063    4.634e+01        47791   -6.013e+02        53055    4.378e+03        64758   -2.287e+00   -1.396e-05   -8.781e-02   -1.545e-06   -8.280e-04   -5.464e-06   -4.314e-01    6.928e-06   -9.001e-02    2.050e-06    3.775e-03   -3.486e-06
    5.225e+02    7.854e+00    3.686e+00    4.693e-01   -3.216e+00    3.032e-01    0.000e+00    0.000e+00    1.661e-01    1.297e+00     0.000e+00     0.000e+00    9.383e-01   -2.897e+00     0.000e+00     0.000e+00            1.024e+02            7.657e+03           -1.000e+00            1.290e-01            0.000e+00          1.204e+02          8.998e+03          1.000e+00          1.742e-01          0.000e+00    6.530e-02    6.090e-02    1.125e-03    3.596e-03    3.375e-02    1.379e-03   -3.581e+00          524    2.406e+00        52887   -2.047e+00        59767    2.043e+00        58703   -2.175e-01        46559    2.312e-01        28704   -2.699e+00          468    2.841e+00          556   -3.061e+00          508    9.480e-01          604   -5.780e-01          563    5.596e-01          459   -4.541e+01        55174    5.634e+01        52046   -4.569e+01        33246    5.427e+01        53559   -4.462e+01        59735    4.721e+01        63887   -5.338e+02        46526    4.892e+03        64758   -2.288e+00   -1.201e-05   -8.810e-02   -1.206e-06   -9.702e-04   -3.050e-06   -4.327e-01    1.138e-05   -9.027e-02    1.723e-06    3.881e-03   -9.459e-06
