# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyZmin
# 78 PoyZminInst
# 79 PoyXmax
# 80 PoyXmaxInst
# 81 PoyYmax
# 82 PoyYmaxInst
# 83 PoyZmax
# 84 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    1.714e+00   -1.013e-04   -1.360e-05    1.342e-01    1.342e-01    1.013e-01    0.000e+00    0.000e+00    3.292e-02    1.337e-03     0.000e+00     0.000e+00    2.164e-02   -6.393e-04     0.000e+00     0.000e+00            6.042e+01            2.313e+06           -1.000e+00            7.599e-03            0.000e+00          6.921e+01          2.649e+06          1.000e+00          9.370e-02          0.000e+00    4.020e-04    2.914e-04    2.918e-04    3.170e-03    2.791e-02    8.506e-04   -4.543e-01      1043475    4.109e-01      1023940   -5.334e-01      1018573    5.181e-01      1031884   -5.398e-01      1019371    5.335e-01      1023086   -3.037e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.221e+01      1031937    1.317e+01      1028835   -1.435e+01      1024811    1.293e+01      1031389   -1.524e+01      1031762    1.338e+01      1024894   -1.846e+02      1031884    7.689e+02      1039947   -1.371e-04   -1.941e-07   -2.708e-05   -6.063e-09    4.811e-04    2.843e-07   -9.032e-05   -4.634e-08   -1.877e-05    2.779e-08   -8.471e-04    1.150e-06
    1.768e+00    3.787e-05    5.107e-06    1.349e-01    1.349e-01    1.020e-01    0.000e+00    0.000e+00    3.289e-02    1.365e-03     0.000e+00     0.000e+00    2.232e-02   -6.500e-04     0.000e+00     0.000e+00            6.071e+01            2.324e+06           -1.000e+00            7.672e-03            0.000e+00          6.966e+01          2.666e+06          1.000e+00          9.431e-02          0.000e+00    4.009e-04    2.800e-04    2.782e-04    3.168e-03    2.791e-02    8.517e-04   -4.350e-01      1028835    4.206e-01      1061603   -5.253e-01      1017279    4.888e-01      1030266   -5.448e-01      1017714    4.923e-01      1029512   -3.036e+00         7487    3.180e+00         8895   -3.673e+00         8127    1.067e+00         9663   -1.097e+00         8889    1.162e+00         8901   -1.195e+01      1037889    1.331e+01      1039296   -1.492e+01      1017387    1.335e+01      1018269   -1.267e+01      1023346    1.602e+01      1020136   -1.418e+02      1030521    7.841e+02      1039947   -1.391e-04   -3.457e-07   -2.725e-05   -2.365e-08    4.820e-04   -1.450e-07   -9.041e-05    1.883e-07   -1.905e-05    2.743e-08   -8.563e-04    8.463e-07
    1.821e+00    1.815e-04    2.460e-05    1.355e-01    1.355e-01    1.026e-01    0.000e+00    0.000e+00    3.297e-02    1.391e-03     0.000e+00     0.000e+00    2.298e-02   -6.615e-04     0.000e+00     0.000e+00            6.099e+01            2.334e+06           -1.000e+00            7.672e-03            0.000e+00          7.011e+01          2.683e+06          1.000e+00          9.488e-02          0.000e+00    4.735e-04    2.806e-04    2.837e-04    3.168e-03    2.791e-02    8.517e-04   -4.221e-01      1039296    4.450e-01      1026546   -4.617e-01      1016228    5.098e-01      1031836   -5.362e-01      1027150    5.068e-01      1028852   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -1.045e+01      1016032    1.149e+01      1042336   -1.389e+01      1017279    1.504e+01      1030266   -1.299e+01      1025069    1.420e+01      1028837   -1.426e+02      1007609    7.920e+02      1044933   -1.425e-04   -9.944e-08   -2.748e-05   -2.411e-08    4.816e-04    1.223e-08   -9.260e-05    9.006e-08   -1.930e-05    2.041e-08   -8.613e-04    1.414e-07
    1.875e+00    4.280e-04    5.829e-05    1.362e-01    1.361e-01    1.032e-01    0.000e+00    0.000e+00    3.302e-02    1.416e-03     0.000e+00     0.000e+00    2.365e-02   -6.693e-04     0.000e+00     0.000e+00            6.128e+01            2.346e+06           -1.000e+00            7.706e-03            0.000e+00          7.055e+01          2.701e+06          1.000e+00          9.547e-02          0.000e+00    5.236e-04    2.841e-04    2.821e-04    3.169e-03    2.791e-02    8.520e-04   -4.689e-01      1042654    4.150e-01      1016927   -6.091e-01      1030006    5.122e-01      1017427   -5.057e-01      1022023    5.980e-01      1020909   -3.036e+00         7487    3.181e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.122e+01      1034341    1.574e+01      1038541   -1.610e+01      1017279    1.548e+01      1022032   -1.467e+01      1027150    1.421e+01      1029469   -1.351e+02      1029509    8.023e+02      1044933   -1.435e-04   -1.144e-07   -2.782e-05   -4.286e-08    4.789e-04   -4.790e-07   -9.374e-05    8.822e-08   -1.942e-05    8.047e-09   -8.638e-04    3.574e-07
    1.928e+00    4.331e-04    5.927e-05    1.368e-01    1.368e-01    1.038e-01    0.000e+00    0.000e+00    3.305e-02    1.442e-03     0.000e+00     0.000e+00    2.433e-02   -6.774e-04     0.000e+00     0.000e+00            6.156e+01            2.356e+06           -1.000e+00            7.698e-03            0.000e+00          7.100e+01          2.718e+06          1.000e+00          9.609e-02          0.000e+00    5.538e-04    2.813e-04    2.822e-04    3.169e-03    2.791e-02    8.507e-04   -4.907e-01      1039599    3.864e-01      1063883   -5.176e-01      1030266    5.444e-01      1017279   -5.289e-01      1029597    5.183e-01      1016927   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.070e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.105e+01      1042655    1.158e+01      1043531   -1.444e+01      1021126    1.267e+01      1023779   -1.768e+01      1022023    1.459e+01      1027958   -1.323e+02      1016462    8.165e+02      1039161   -1.450e-04   -3.226e-07   -2.828e-05   -4.411e-08    4.728e-04   -6.907e-07   -9.346e-05   -5.579e-08   -1.956e-05    2.066e-08   -8.640e-04   -2.185e-07
    1.982e+00    4.998e-04    6.871e-05    1.375e-01    1.374e-01    1.045e-01    0.000e+00    0.000e+00    3.300e-02    1.467e-03     0.000e+00     0.000e+00    2.500e-02   -6.881e-04     0.000e+00     0.000e+00            6.184e+01            2.367e+06           -1.000e+00            7.805e-03            0.000e+00          7.145e+01          2.735e+06          1.000e+00          9.668e-02          0.000e+00    5.222e-04    2.744e-04    2.761e-04    3.169e-03    2.791e-02    8.493e-04   -3.907e-01      1043531    4.418e-01      1031132   -4.824e-01      1024775    4.916e-01      1028476   -4.819e-01      1018989    5.577e-01      1028837   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.167e+01      1038675    1.361e+01      1040727   -1.491e+01      1019415    1.323e+01      1029598   -1.633e+01      1023217    1.450e+01      1029595   -1.461e+02      1014010    8.202e+02      1039161   -1.491e-04   -4.709e-07   -2.866e-05   -3.190e-08    4.668e-04   -4.921e-07   -9.297e-05    1.839e-08   -1.978e-05    2.090e-08   -8.644e-04    3.285e-07
    2.035e+00    4.756e-04    6.569e-05    1.381e-01    1.381e-01    1.051e-01    0.000e+00    0.000e+00    3.299e-02    1.494e-03     0.000e+00     0.000e+00    2.568e-02   -6.992e-04     0.000e+00     0.000e+00            6.213e+01            2.378e+06           -1.000e+00            7.877e-03            0.000e+00          7.190e+01          2.752e+06          1.000e+00          9.726e-02          0.000e+00    4.932e-04    2.820e-04    2.814e-04    3.169e-03    2.791e-02    8.498e-04   -4.675e-01      1040599    4.429e-01      1020041   -5.142e-01      1020011    4.794e-01      1024235   -4.886e-01      1020137    7.131e-01      1023217   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.179e+01      1045967    1.303e+01      1035576   -1.312e+01      1028965    1.360e+01      1028477   -1.486e+01      1022788    1.515e+01      1028965   -1.610e+02      1031873    8.346e+02      1043727   -1.520e-04    8.713e-09   -2.883e-05   -3.716e-09    4.641e-04    2.206e-09   -9.308e-05    2.969e-08   -1.998e-05    1.911e-08   -8.695e-04    6.653e-07
    2.089e+00    4.847e-04    6.726e-05    1.388e-01    1.387e-01    1.058e-01    0.000e+00    0.000e+00    3.297e-02    1.525e-03     0.000e+00     0.000e+00    2.635e-02   -7.105e-04     0.000e+00     0.000e+00            6.241e+01            2.389e+06           -1.000e+00            7.927e-03            0.000e+00          7.235e+01          2.769e+06          1.000e+00          9.786e-02          0.000e+00    4.921e-04    2.770e-04    2.743e-04    3.169e-03    2.791e-02    8.503e-04   -4.928e-01      1035576    4.669e-01      1057111   -4.858e-01      1029092    4.916e-01      1025262   -5.263e-01      1025422    5.384e-01      1022660   -3.037e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.162e+00         8901   -1.344e+01      1044041    1.276e+01      1045979   -1.398e+01      1020011    1.477e+01      1030394   -1.477e+01      1030416    1.580e+01      1023217   -1.385e+02      1000051    8.538e+02      1045393   -1.523e-04   -6.839e-08   -2.880e-05    1.048e-09    4.676e-04    5.186e-07   -9.563e-05    2.662e-07   -2.016e-05    1.943e-08   -8.812e-04    1.625e-06
    2.143e+00    4.699e-04    6.549e-05    1.394e-01    1.393e-01    1.064e-01    0.000e+00    0.000e+00    3.295e-02    1.556e-03     0.000e+00     0.000e+00    2.703e-02   -7.235e-04     0.000e+00     0.000e+00            6.269e+01            2.400e+06           -1.000e+00            8.010e-03            0.000e+00          7.280e+01          2.787e+06          1.000e+00          9.842e-02          0.000e+00    4.935e-04    2.693e-04    2.696e-04    3.169e-03    2.790e-02    8.505e-04   -4.463e-01      1045979    4.239e-01      1037215   -5.295e-01      1023567    4.691e-01      1029746   -4.991e-01      1023217    5.490e-01      1019360   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.160e+00         8901   -1.080e+01      1035576    1.184e+01      1034505   -1.364e+01      1017706    1.501e+01      1018884   -1.333e+01      1029384    1.317e+01      1020908   -1.551e+02      1010306    8.821e+02      1045700   -1.531e-04   -7.403e-08   -2.895e-05   -2.716e-08    4.738e-04    7.766e-07   -9.638e-05   -4.234e-09   -2.044e-05    3.665e-08   -8.985e-04    1.685e-06
    2.196e+00    6.501e-04    9.103e-05    1.400e-01    1.399e-01    1.070e-01    0.000e+00    0.000e+00    3.301e-02    1.587e-03     0.000e+00     0.000e+00    2.769e-02   -7.338e-04     0.000e+00     0.000e+00            6.298e+01            2.411e+06           -1.000e+00            8.055e-03            0.000e+00          7.325e+01          2.804e+06          1.000e+00          9.897e-02          0.000e+00    5.255e-04    2.797e-04    2.787e-04    3.169e-03    2.790e-02    8.498e-04   -4.345e-01      1041060    4.303e-01      1050255   -5.217e-01      1018883    5.381e-01      1023346   -5.484e-01      1023217    5.181e-01      1019187   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.161e+00         8901   -1.144e+01      1018744    1.401e+01      1038632   -1.408e+01      1028477    1.248e+01      1030010   -1.361e+01      1020536    1.516e+01      1018386   -1.508e+02      1012219    8.917e+02      1045700   -1.536e-04   -1.056e-07   -2.922e-05   -2.042e-08    4.818e-04    6.510e-07   -9.507e-05   -2.316e-07   -2.085e-05    4.021e-08   -9.169e-04    1.957e-06
    2.250e+00    7.981e-04    1.123e-04    1.407e-01    1.406e-01    1.077e-01    0.000e+00    0.000e+00    3.301e-02    1.616e-03     0.000e+00     0.000e+00    2.836e-02   -7.413e-04     0.000e+00     0.000e+00            6.328e+01            2.422e+06           -1.000e+00            8.114e-03            0.000e+00          7.370e+01          2.821e+06          1.000e+00          9.957e-02          0.000e+00    5.521e-04    2.695e-04    2.664e-04    3.169e-03    2.790e-02    8.499e-04   -4.411e-01      1046329    4.533e-01      1063028   -4.669e-01      1017278    5.353e-01      1020420   -5.172e-01      1020833    5.008e-01      1018949   -3.036e+00         7487    3.180e+00         8895   -3.673e+00         8127    1.067e+00         9663   -1.097e+00         7365    1.161e+00         8901   -1.190e+01      1041060    1.408e+01      1016031   -1.416e+01      1024618    1.406e+01      1022861   -1.514e+01      1016969    1.265e+01      1018593   -1.403e+02      1015032    9.128e+02      1039161   -1.538e-04    8.199e-08   -2.931e-05   -2.119e-09    4.873e-04    5.201e-07   -9.183e-05   -2.753e-07   -2.118e-05    2.692e-08   -9.325e-04    1.170e-06
    2.303e+00    1.027e-03    1.453e-04    1.414e-01    1.412e-01    1.083e-01    0.000e+00    0.000e+00    3.311e-02    1.645e-03     0.000e+00     0.000e+00    2.905e-02   -7.506e-04     0.000e+00     0.000e+00            6.359e+01            2.434e+06           -1.000e+00            8.118e-03            0.000e+00          7.415e+01          2.838e+06          1.000e+00          1.001e-01          0.000e+00    6.385e-04    2.737e-04    2.765e-04    3.170e-03    2.790e-02    8.505e-04   -4.019e-01      1039473    4.255e-01      1059113   -5.240e-01      1022861    5.001e-01      1029744   -4.902e-01      1029445    5.888e-01      1016969   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.055e+01      1046201    1.079e+01      1046108   -1.251e+01      1017278    1.285e+01      1020420   -1.639e+01      1029288    1.355e+01      1026668   -1.485e+02      1015032    9.492e+02      1039161   -1.544e-04   -1.321e-07   -2.935e-05   -1.074e-08    4.886e-04   -2.393e-07   -9.096e-05   -1.126e-07   -2.139e-05    1.679e-08   -9.431e-04    9.303e-07
    2.357e+00    1.162e-03    1.651e-04    1.420e-01    1.419e-01    1.089e-01    0.000e+00    0.000e+00    3.314e-02    1.671e-03     0.000e+00     0.000e+00    2.973e-02   -7.580e-04     0.000e+00     0.000e+00            6.390e+01            2.446e+06           -1.000e+00            8.171e-03            0.000e+00          7.460e+01          2.856e+06          1.000e+00          1.007e-01          0.000e+00    6.836e-04    2.674e-04    2.654e-04    3.170e-03    2.790e-02    8.512e-04   -4.916e-01      1046109    4.632e-01      1058463   -4.879e-01      1016203    4.810e-01      1019547   -5.486e-01      1020011    5.644e-01      1029288   -3.037e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.160e+00         8901   -1.445e+01      1033745    1.329e+01      1034004   -1.269e+01      1028350    1.315e+01      1030182   -1.492e+01      1023381    1.504e+01      1021228   -1.416e+02      1031411    9.284e+02      1039161   -1.556e-04   -1.062e-07   -2.955e-05   -2.871e-08    4.857e-04   -3.950e-07   -8.969e-05   -8.655e-08   -2.151e-05    7.070e-09   -9.473e-04    1.235e-07
    2.410e+00    1.227e-03    1.751e-04    1.427e-01    1.425e-01    1.095e-01    0.000e+00    0.000e+00    3.316e-02    1.696e-03     0.000e+00     0.000e+00    3.041e-02   -7.674e-04     0.000e+00     0.000e+00            6.421e+01            2.458e+06           -1.000e+00            8.197e-03            0.000e+00          7.506e+01          2.873e+06          1.000e+00          1.013e-01          0.000e+00    6.875e-04    2.732e-04    2.752e-04    3.169e-03    2.791e-02    8.506e-04   -4.376e-01      1046091    4.851e-01      1056148   -5.230e-01      1030840    5.144e-01      1029816   -5.274e-01      1021228    5.601e-01      1027699   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.311e+01      1016031    1.301e+01      1033955   -1.344e+01      1028906    1.479e+01      1028861   -1.620e+01      1016392    1.344e+01      1029288   -1.454e+02      1031649    9.209e+02      1039161   -1.577e-04   -3.120e-07   -3.001e-05   -5.673e-08    4.769e-04   -1.128e-06   -8.803e-05   -2.766e-07   -2.158e-05    1.220e-08   -9.470e-04   -2.724e-07
    2.464e+00    1.209e-03    1.733e-04    1.433e-01    1.432e-01    1.102e-01    0.000e+00    0.000e+00    3.310e-02    1.721e-03     0.000e+00     0.000e+00    3.110e-02   -7.752e-04     0.000e+00     0.000e+00            6.453e+01            2.470e+06           -1.000e+00            8.332e-03            0.000e+00          7.551e+01          2.890e+06          1.000e+00          1.019e-01          0.000e+00    6.449e-04    2.669e-04    2.661e-04    3.169e-03    2.791e-02    8.497e-04   -4.873e-01      1033955    4.680e-01      1057443   -5.202e-01      1030064    5.110e-01      1028906   -5.329e-01      1019369    4.915e-01      1020011   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.160e+00         8901   -1.085e+01      1045192    1.335e+01      1040606   -1.448e+01      1030841    1.385e+01      1026226   -1.365e+01      1019372    1.606e+01      1018992   -1.629e+02      1015352    9.214e+02      1039161   -1.600e-04   -2.401e-07   -3.055e-05   -4.812e-08    4.657e-04   -1.162e-06   -8.475e-05   -2.126e-07   -2.178e-05    2.195e-08   -9.438e-04   -1.512e-07
    2.517e+00    1.189e-03    1.712e-04    1.440e-01    1.438e-01    1.109e-01    0.000e+00    0.000e+00    3.311e-02    1.744e-03     0.000e+00     0.000e+00    3.178e-02   -7.829e-04     0.000e+00     0.000e+00            6.484e+01            2.482e+06           -1.000e+00            8.402e-03            0.000e+00          7.597e+01          2.908e+06          1.000e+00          1.025e-01          0.000e+00    6.454e-04    2.698e-04    2.694e-04    3.169e-03    2.791e-02    8.494e-04   -4.515e-01      1040605    5.028e-01      1059620   -4.872e-01      1026620    4.875e-01      1030265   -5.054e-01      1030698    4.690e-01      1024605   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.271e+01      1033955    1.453e+01      1037895   -1.378e+01      1028860    1.145e+01      1029493   -1.584e+01      1019369    1.294e+01      1020011   -1.561e+02      1015496    9.407e+02      1039161   -1.613e-04    4.273e-08   -3.082e-05   -8.076e-09    4.571e-04   -4.512e-07   -8.261e-05   -2.361e-07   -2.199e-05    1.998e-08   -9.433e-04    5.702e-08
    2.571e+00    1.249e-03    1.807e-04    1.447e-01    1.445e-01    1.115e-01    0.000e+00    0.000e+00    3.311e-02    1.766e-03     0.000e+00     0.000e+00    3.246e-02   -7.914e-04     0.000e+00     0.000e+00            6.516e+01            2.494e+06           -1.000e+00            8.480e-03            0.000e+00          7.642e+01          2.925e+06          1.000e+00          1.031e-01          0.000e+00    6.507e-04    2.663e-04    2.670e-04    3.170e-03    2.791e-02    8.495e-04   -4.425e-01      1035357    4.596e-01      1051986   -4.603e-01      1020194    4.532e-01      1016966   -5.104e-01      1025116    5.122e-01      1019369   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.161e+00         8901   -1.290e+01      1031893    1.088e+01      1031428   -1.277e+01      1026620    1.488e+01      1028605   -1.393e+01      1023577    1.223e+01      1022276   -1.474e+02      1014801    9.751e+02      1039161   -1.619e-04   -1.247e-07   -3.081e-05    3.252e-09    4.543e-04   -1.322e-07   -8.191e-05   -1.365e-08   -2.218e-05    2.199e-08   -9.489e-04    8.644e-07
    2.625e+00    1.326e-03    1.927e-04    1.453e-01    1.451e-01    1.122e-01    0.000e+00    0.000e+00    3.313e-02    1.787e-03     0.000e+00     0.000e+00    3.313e-02   -8.005e-04     0.000e+00     0.000e+00            6.549e+01            2.507e+06           -1.000e+00            8.586e-03            0.000e+00          7.686e+01          2.942e+06          1.000e+00          1.036e-01          0.000e+00    6.676e-04    2.667e-04    2.652e-04    3.170e-03    2.791e-02    8.501e-04   -4.219e-01      1036973    4.762e-01      1059425   -5.280e-01      1026876    4.922e-01      1023728   -5.647e-01      1029968    4.389e-01      1012743   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.160e+00         8901   -1.097e+01      1034550    1.172e+01      1043493   -1.426e+01      1029390    1.353e+01      1019035   -1.411e+01      1030391    1.260e+01      1026966   -1.379e+02      1028477    1.002e+03      1039161   -1.637e-04   -2.185e-07   -3.081e-05   -6.642e-09    4.574e-04    4.738e-07   -8.160e-05   -5.149e-08   -2.249e-05    3.597e-08   -9.592e-04    1.294e-06
    2.678e+00    1.586e-03    2.316e-04    1.460e-01    1.458e-01    1.128e-01    0.000e+00    0.000e+00    3.318e-02    1.806e-03     0.000e+00     0.000e+00    3.380e-02   -8.088e-04     0.000e+00     0.000e+00            6.583e+01            2.520e+06           -1.000e+00            8.656e-03            0.000e+00          7.732e+01          2.959e+06          1.000e+00          1.042e-01          0.000e+00    7.208e-04    2.688e-04    2.673e-04    3.170e-03    2.791e-02    8.507e-04   -4.303e-01      1044800    4.865e-01      1051234   -4.964e-01      1017411    5.555e-01      1029390   -4.827e-01      1022279    5.167e-01      1030391   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.160e+00         8901   -1.229e+01      1039500    1.271e+01      1047323   -1.330e+01      1029097    1.359e+01      1023219   -1.300e+01      1026388    1.286e+01      1020016   -1.368e+02      1008380    1.003e+03      1039161   -1.647e-04    1.749e-08   -3.103e-05   -3.294e-08    4.625e-04    6.362e-07   -7.994e-05   -2.636e-07   -2.283e-05    3.082e-08   -9.728e-04    1.260e-06
    2.732e+00    1.766e-03    2.590e-04    1.467e-01    1.464e-01    1.134e-01    0.000e+00    0.000e+00    3.324e-02    1.826e-03     0.000e+00     0.000e+00    3.448e-02   -8.152e-04     0.000e+00     0.000e+00            6.616e+01            2.532e+06           -1.000e+00            8.694e-03            0.000e+00          7.776e+01          2.977e+06          1.000e+00          1.047e-01          0.000e+00    7.884e-04    2.617e-04    2.614e-04    3.170e-03    2.791e-02    8.510e-04   -4.185e-01      1036399    4.853e-01      1055137   -4.677e-01      1018072    5.279e-01      1019218   -4.770e-01      1020016    4.863e-01      1026973   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.161e+00         8901   -1.188e+01      1024763    1.128e+01      1031879   -1.360e+01      1029167    1.531e+01      1026121   -1.342e+01      1029134    1.390e+01      1018296   -1.392e+02      1031780    1.014e+03      1038508   -1.646e-04   -1.464e-07   -3.141e-05   -3.714e-08    4.664e-04    1.166e-07   -7.652e-05   -2.934e-07   -2.308e-05    2.066e-08   -9.860e-04    1.254e-06
    2.785e+00    1.965e-03    2.895e-04    1.473e-01    1.471e-01    1.140e-01    0.000e+00    0.000e+00    3.333e-02    1.848e-03     0.000e+00     0.000e+00    3.515e-02   -8.239e-04     0.000e+00     0.000e+00            6.649e+01            2.545e+06           -1.000e+00            8.731e-03            0.000e+00          7.821e+01          2.994e+06          1.000e+00          1.053e-01          0.000e+00    8.586e-04    2.687e-04    2.692e-04    3.170e-03    2.791e-02    8.500e-04   -4.123e-01      1004846    5.002e-01      1054511   -5.359e-01      1019089    4.647e-01      1017063   -5.214e-01      1029341    4.994e-01      1030103   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.159e+00         8901   -1.050e+01      1041350    1.221e+01      1047408   -1.306e+01      1019114    1.406e+01      1027568   -1.261e+01      1028723    1.402e+01      1023900   -1.436e+02      1016597    1.000e+03      1038508   -1.669e-04   -2.680e-07   -3.163e-05   -1.141e-08    4.670e-04   -1.255e-07   -7.441e-05   -1.868e-07   -2.328e-05    1.818e-08   -9.946e-04    6.936e-07
    2.839e+00    2.015e-03    2.982e-04    1.480e-01    1.477e-01    1.147e-01    0.000e+00    0.000e+00    3.331e-02    1.869e-03     0.000e+00     0.000e+00    3.582e-02   -8.335e-04     0.000e+00     0.000e+00            6.682e+01            2.558e+06           -1.000e+00            8.823e-03            0.000e+00          7.866e+01          3.011e+06          1.000e+00          1.059e-01          0.000e+00    8.580e-04    2.607e-04    2.605e-04    3.169e-03    2.791e-02    8.495e-04   -4.264e-01      1047407    4.950e-01      1050257   -5.212e-01      1027568    5.181e-01      1019980   -4.768e-01      1029296    4.807e-01      1016936   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.077e+01      1033586    1.491e+01      1039215   -1.626e+01      1019089    1.267e+01      1021028   -1.358e+01      1015977    1.518e+01      1026263   -1.416e+02      1012988    1.006e+03      1039161   -1.705e-04   -2.394e-07   -3.179e-05   -2.515e-08    4.627e-04   -4.984e-07   -7.230e-05   -2.401e-07   -2.344e-05    1.535e-08   -9.982e-04    2.514e-08
