# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_electron
# 17 Ntot_solar_electron
# 18 Zavg_solar_electron
# 19 Ukin_solar_electron
# 20 Urad_solar_electron
# 21 Dens_solar_ion
# 22 Ntot_solar_ion
# 23 Zavg_solar_ion
# 24 Ukin_solar_ion
# 25 Urad_solar_ion
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    2.175e+01    4.175e-02    4.386e-03    1.051e-01    1.007e-01    7.251e-02    0.000e+00    0.000e+00    3.254e-02    2.744e-02     0.000e+00     7.698e-02   -5.141e-03     0.000e+00     0.000e+00            1.396e+02            5.342e+06           -1.000e+00            1.745e-02            0.000e+00       1.592e+02       6.093e+06       1.000e+00       5.506e-02       0.000e+00    7.280e-04    1.315e-04    1.320e-04    3.173e-03    2.753e-02    8.487e-04   -2.506e-01      1034048    4.507e-01      1057262   -2.820e-01      1027163    2.583e-01      1021067   -2.370e-01      1028281    2.462e-01      1021532   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.878e+00      1035374    7.107e+00      1037867   -7.047e+00      1020048    7.709e+00      1023121   -5.929e+00       997456    8.799e+00      1025305   -8.422e+01      1013833    1.662e+03      1036735   -1.011e-03   -1.926e-07   -1.660e-04   -4.578e-09   -3.675e-03   -1.924e-06    7.453e-04   -4.643e-07   -1.887e-04    1.897e-09   -8.452e-04   -7.748e-07
    2.180e+01    4.187e-02    4.404e-03    1.052e-01    1.008e-01    7.263e-02    0.000e+00    0.000e+00    3.254e-02    2.752e-02     0.000e+00     7.717e-02   -5.152e-03     0.000e+00     0.000e+00            1.397e+02            5.349e+06           -1.000e+00            1.747e-02            0.000e+00       1.594e+02       6.101e+06       1.000e+00       5.516e-02       0.000e+00    7.321e-04    1.319e-04    1.320e-04    3.173e-03    2.753e-02    8.492e-04   -2.353e-01      1043387    4.614e-01      1049837   -2.672e-01      1029085    2.492e-01      1024594   -2.559e-01      1021732    2.520e-01      1004136   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -7.421e+00      1044636    7.089e+00      1046712   -6.910e+00      1022185    6.238e+00      1029102   -5.861e+00      1024269    8.142e+00      1044825   -7.830e+01       993760    1.706e+03      1036735   -1.013e-03   -2.395e-07   -1.660e-04   -4.494e-09   -3.695e-03   -2.032e-06    7.493e-04   -3.449e-07   -1.888e-04    3.307e-09   -8.382e-04   -6.324e-07
    2.185e+01    4.193e-02    4.414e-03    1.053e-01    1.009e-01    7.275e-02    0.000e+00    0.000e+00    3.254e-02    2.759e-02     0.000e+00     7.736e-02   -5.165e-03     0.000e+00     0.000e+00            1.399e+02            5.356e+06           -1.000e+00            1.746e-02            0.000e+00       1.596e+02       6.108e+06       1.000e+00       5.528e-02       0.000e+00    7.309e-04    1.315e-04    1.318e-04    3.173e-03    2.752e-02    8.502e-04   -2.468e-01      1041857    4.471e-01      1052529   -2.306e-01      1021492    2.649e-01      1022783   -2.123e-01      1034539    2.576e-01      1030183   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.162e+00         8901   -6.874e+00      1034016    7.773e+00      1044179   -6.230e+00      1019826    6.318e+00      1024595   -6.939e+00      1021834    8.056e+00      1044825   -8.241e+01      1009904    1.653e+03      1036735   -1.016e-03   -1.756e-07   -1.661e-04   -3.826e-09   -3.715e-03   -2.046e-06    7.524e-04   -2.909e-07   -1.888e-04    5.669e-09   -8.315e-04   -6.984e-07
    2.191e+01    4.197e-02    4.423e-03    1.054e-01    1.010e-01    7.286e-02    0.000e+00    0.000e+00    3.253e-02    2.767e-02     0.000e+00     7.755e-02   -5.175e-03     0.000e+00     0.000e+00            1.401e+02            5.364e+06           -1.000e+00            1.749e-02            0.000e+00       1.598e+02       6.116e+06       1.000e+00       5.537e-02       0.000e+00    7.288e-04    1.312e-04    1.311e-04    3.173e-03    2.752e-02    8.503e-04   -2.447e-01      1033323    4.465e-01      1056171   -2.304e-01      1012391    2.417e-01      1010524   -2.335e-01      1023002    2.476e-01      1020832   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -6.392e+00      1044414    6.334e+00      1038766   -7.023e+00      1019079    5.976e+00      1030382   -6.007e+00      1011879    9.943e+00      1023071   -8.329e+01       985507    1.630e+03      1044911   -1.017e-03   -1.288e-07   -1.661e-04   -4.090e-09   -3.735e-03   -1.931e-06    7.552e-04   -2.409e-07   -1.889e-04    8.099e-09   -8.237e-04   -8.386e-07
    2.196e+01    4.207e-02    4.439e-03    1.055e-01    1.011e-01    7.298e-02    0.000e+00    0.000e+00    3.254e-02    2.775e-02     0.000e+00     7.774e-02   -5.186e-03     0.000e+00     0.000e+00            1.403e+02            5.372e+06           -1.000e+00            1.753e-02            0.000e+00       1.600e+02       6.124e+06       1.000e+00       5.544e-02       0.000e+00    7.272e-04    1.328e-04    1.335e-04    3.173e-03    2.752e-02    8.501e-04   -2.360e-01      1047062    4.608e-01      1055981   -2.486e-01      1024336    2.577e-01      1024208   -2.716e-01      1024179    2.566e-01      1023442   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.921e+00      1043939    7.815e+00      1041732   -6.786e+00      1028774    6.399e+00      1023725   -6.219e+00      1019017    8.162e+00      1023071   -8.351e+01       992077    1.622e+03      1041109   -1.019e-03   -1.895e-07   -1.662e-04   -4.869e-09   -3.754e-03   -1.834e-06    7.574e-04   -2.349e-07   -1.890e-04    7.480e-09   -8.155e-04   -8.123e-07
    2.201e+01    4.217e-02    4.455e-03    1.056e-01    1.012e-01    7.310e-02    0.000e+00    0.000e+00    3.254e-02    2.782e-02     0.000e+00     7.793e-02   -5.197e-03     0.000e+00     0.000e+00            1.405e+02            5.379e+06           -1.000e+00            1.754e-02            0.000e+00       1.602e+02       6.131e+06       1.000e+00       5.555e-02       0.000e+00    7.309e-04    1.318e-04    1.316e-04    3.172e-03    2.752e-02    8.497e-04   -2.777e-01      1042163    4.457e-01      1051125   -2.598e-01      1029813    2.224e-01      1030311   -2.278e-01      1027355    2.207e-01      1022874   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.162e+00         8901   -6.352e+00      1047081    6.411e+00      1044334   -6.435e+00      1017889    6.729e+00      1027419   -6.078e+00      1021861    9.150e+00      1027939   -8.333e+01      1011315    1.609e+03      1040081   -1.021e-03   -2.593e-07   -1.662e-04   -2.170e-09   -3.773e-03   -1.963e-06    7.600e-04   -3.228e-07   -1.890e-04    5.214e-09   -8.077e-04   -7.808e-07
    2.207e+01    4.220e-02    4.462e-03    1.057e-01    1.013e-01    7.322e-02    0.000e+00    0.000e+00    3.253e-02    2.790e-02     0.000e+00     7.812e-02   -5.208e-03     0.000e+00     0.000e+00            1.407e+02            5.387e+06           -1.000e+00            1.755e-02            0.000e+00       1.604e+02       6.139e+06       1.000e+00       5.566e-02       0.000e+00    7.216e-04    1.315e-04    1.317e-04    3.172e-03    2.752e-02    8.494e-04   -2.534e-01      1046517    4.417e-01      1057142   -2.824e-01      1027375    2.638e-01      1029941   -2.598e-01      1019417    2.485e-01      1017794   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.440e+00      1040316    6.161e+00      1039625   -6.472e+00      1018389    6.417e+00      1025975   -5.949e+00      1011276    9.019e+00      1018155   -7.909e+01      1034758    1.637e+03      1036735   -1.023e-03   -1.815e-07   -1.662e-04   -3.208e-09   -3.794e-03   -2.153e-06    7.637e-04   -3.802e-07   -1.891e-04    4.505e-09   -7.995e-04   -8.278e-07
    2.212e+01    4.226e-02    4.474e-03    1.059e-01    1.014e-01    7.333e-02    0.000e+00    0.000e+00    3.253e-02    2.798e-02     0.000e+00     7.830e-02   -5.220e-03     0.000e+00     0.000e+00            1.409e+02            5.395e+06           -1.000e+00            1.758e-02            0.000e+00       1.606e+02       6.146e+06       1.000e+00       5.574e-02       0.000e+00    7.233e-04    1.319e-04    1.320e-04    3.173e-03    2.752e-02    8.492e-04   -2.210e-01      1041893    4.442e-01      1055538   -2.338e-01      1022247    2.424e-01      1021777   -2.450e-01      1022285    2.670e-01      1030069   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.135e+00      1041324    7.498e+00      1046792   -7.221e+00      1019536    6.401e+00      1027944   -6.760e+00      1018001    8.077e+00      1037122   -8.715e+01      1006312    1.640e+03      1036735   -1.025e-03   -1.409e-07   -1.663e-04   -4.739e-09   -3.815e-03   -2.146e-06    7.666e-04   -2.153e-07   -1.891e-04    3.876e-09   -7.910e-04   -8.393e-07
    2.217e+01    4.236e-02    4.489e-03    1.060e-01    1.015e-01    7.345e-02    0.000e+00    0.000e+00    3.252e-02    2.805e-02     0.000e+00     7.849e-02   -5.232e-03     0.000e+00     0.000e+00            1.411e+02            5.402e+06           -1.000e+00            1.763e-02            0.000e+00       1.608e+02       6.154e+06       1.000e+00       5.583e-02       0.000e+00    7.189e-04    1.315e-04    1.312e-04    3.173e-03    2.751e-02    8.496e-04   -2.322e-01      1044027    4.353e-01      1050478   -2.678e-01      1028952    2.370e-01      1027231   -2.375e-01      1018281    2.227e-01      1018001   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.544e+00      1035583    7.165e+00      1037482   -6.356e+00      1022247    6.866e+00      1003555   -5.756e+00      1021583    7.803e+00      1046225   -8.352e+01       996029    1.615e+03      1036735   -1.026e-03   -1.772e-07   -1.663e-04   -1.715e-09   -3.836e-03   -1.977e-06    7.688e-04   -2.638e-07   -1.891e-04    2.353e-09   -7.829e-04   -7.913e-07
    2.223e+01    4.246e-02    4.505e-03    1.061e-01    1.016e-01    7.356e-02    0.000e+00    0.000e+00    3.252e-02    2.813e-02     0.000e+00     7.868e-02   -5.242e-03     0.000e+00     0.000e+00            1.413e+02            5.410e+06           -1.000e+00            1.762e-02            0.000e+00       1.610e+02       6.162e+06       1.000e+00       5.594e-02       0.000e+00    7.268e-04    1.318e-04    1.314e-04    3.173e-03    2.751e-02    8.504e-04   -2.516e-01      1041208    4.364e-01      1055163   -2.623e-01      1017884    2.121e-01      1019494   -2.349e-01      1019416    2.645e-01      1022285   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.162e+00         8901   -6.253e+00      1041816    6.151e+00      1037371   -6.245e+00      1020426    6.537e+00      1023733   -5.447e+00      1005067    8.585e+00      1026084   -7.845e+01      1034758    1.618e+03      1041109   -1.029e-03   -2.636e-07   -1.663e-04   -3.935e-10   -3.855e-03   -1.879e-06    7.722e-04   -4.034e-07   -1.892e-04    3.122e-09   -7.753e-04   -7.601e-07
    2.228e+01    4.250e-02    4.513e-03    1.062e-01    1.017e-01    7.368e-02    0.000e+00    0.000e+00    3.252e-02    2.821e-02     0.000e+00     7.888e-02   -5.253e-03     0.000e+00     0.000e+00            1.415e+02            5.418e+06           -1.000e+00            1.764e-02            0.000e+00       1.612e+02       6.170e+06       1.000e+00       5.605e-02       0.000e+00    7.192e-04    1.318e-04    1.324e-04    3.173e-03    2.751e-02    8.499e-04   -2.351e-01      1047207    4.498e-01      1062261   -2.195e-01      1021741    2.460e-01      1025312   -2.571e-01      1021164    2.513e-01      1018281   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.161e+00         8901   -6.784e+00      1043016    6.544e+00      1036326   -6.712e+00      1021991    6.779e+00      1030005   -5.579e+00       970433    7.948e+00      1026284   -8.156e+01       997423    1.610e+03      1039015   -1.032e-03   -2.894e-07   -1.663e-04   -3.098e-09   -3.874e-03   -1.950e-06    7.757e-04   -2.589e-07   -1.892e-04    5.688e-09   -7.677e-04   -7.539e-07
    2.234e+01    4.256e-02    4.525e-03    1.063e-01    1.018e-01    7.380e-02    0.000e+00    0.000e+00    3.251e-02    2.829e-02     0.000e+00     7.907e-02   -5.266e-03     0.000e+00     0.000e+00            1.417e+02            5.425e+06           -1.000e+00            1.768e-02            0.000e+00       1.614e+02       6.177e+06       1.000e+00       5.612e-02       0.000e+00    7.212e-04    1.316e-04    1.311e-04    3.173e-03    2.751e-02    8.492e-04   -2.422e-01      1040368    4.439e-01      1059743   -2.488e-01      1028193    2.298e-01      1020228   -2.316e-01      1008186    2.554e-01      1018153   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.751e+00      1047207    7.715e+00      1045642   -6.196e+00      1020223    7.416e+00      1020516   -7.456e+00      1025302    8.134e+00      1044033   -7.797e+01       997423    1.606e+03      1039015   -1.034e-03   -1.552e-07   -1.664e-04   -3.970e-09   -3.894e-03   -2.023e-06    7.778e-04   -2.380e-07   -1.893e-04    6.901e-09   -7.603e-04   -7.198e-07
    2.239e+01    4.269e-02    4.543e-03    1.064e-01    1.019e-01    7.392e-02    0.000e+00    0.000e+00    3.251e-02    2.836e-02     0.000e+00     7.925e-02   -5.277e-03     0.000e+00     0.000e+00            1.419e+02            5.433e+06           -1.000e+00            1.770e-02            0.000e+00       1.616e+02       6.185e+06       1.000e+00       5.621e-02       0.000e+00    7.216e-04    1.318e-04    1.314e-04    3.173e-03    2.751e-02    8.496e-04   -2.476e-01      1045963    4.396e-01      1052278   -2.500e-01      1020516    2.544e-01      1026276   -2.772e-01      1019417    2.361e-01      1013680   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.406e+00      1039136    6.578e+00      1044144   -6.588e+00      1020298    6.448e+00      1029676   -5.950e+00       994884    8.591e+00      1027529   -8.192e+01      1014245    1.597e+03      1040188   -1.035e-03   -1.694e-07   -1.664e-04   -5.028e-09   -3.914e-03   -2.002e-06    7.814e-04   -4.267e-07   -1.893e-04    5.070e-09   -7.534e-04   -6.614e-07
    2.244e+01    4.275e-02    4.554e-03    1.065e-01    1.020e-01    7.403e-02    0.000e+00    0.000e+00    3.251e-02    2.844e-02     0.000e+00     7.944e-02   -5.290e-03     0.000e+00     0.000e+00            1.421e+02            5.440e+06           -1.000e+00            1.770e-02            0.000e+00       1.618e+02       6.193e+06       1.000e+00       5.633e-02       0.000e+00    7.212e-04    1.320e-04    1.316e-04    3.173e-03    2.750e-02    8.495e-04   -2.402e-01      1045040    4.573e-01      1054259   -2.249e-01      1028660    2.613e-01      1009821   -2.436e-01      1019431    2.307e-01      1017304   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.162e+00         8901   -7.136e+00      1034579    7.361e+00      1047326   -6.790e+00      1021863    5.853e+00      1026744   -5.617e+00       986577    7.968e+00      1020882   -7.261e+01      1011230    1.640e+03      1038026   -1.038e-03   -2.709e-07   -1.665e-04   -6.580e-09   -3.934e-03   -2.062e-06    7.851e-04   -2.664e-07   -1.894e-04    4.999e-09   -7.467e-04   -6.956e-07
    2.250e+01    4.280e-02    4.565e-03    1.066e-01    1.021e-01    7.415e-02    0.000e+00    0.000e+00    3.250e-02    2.851e-02     0.000e+00     7.963e-02   -5.304e-03     0.000e+00     0.000e+00            1.423e+02            5.448e+06           -1.000e+00            1.773e-02            0.000e+00       1.620e+02       6.200e+06       1.000e+00       5.642e-02       0.000e+00    7.178e-04    1.316e-04    1.312e-04    3.173e-03    2.750e-02    8.491e-04   -2.480e-01      1034203    4.301e-01      1057263   -2.086e-01       993634    2.465e-01      1028450   -2.152e-01      1045850    2.257e-01      1025202   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.161e+00         8901   -7.093e+00      1046600    7.716e+00      1042990   -6.231e+00      1021612    6.470e+00      1003555   -6.368e+00      1021579    8.457e+00      1033688   -8.002e+01       989110    1.619e+03      1042877   -1.040e-03   -1.601e-07   -1.665e-04   -5.055e-09   -3.955e-03   -2.063e-06    7.870e-04   -2.059e-07   -1.894e-04    6.254e-09   -7.396e-04   -7.106e-07
    2.255e+01    4.287e-02    4.577e-03    1.068e-01    1.022e-01    7.426e-02    0.000e+00    0.000e+00    3.250e-02    2.859e-02     0.000e+00     7.982e-02   -5.314e-03     0.000e+00     0.000e+00            1.425e+02            5.455e+06           -1.000e+00            1.777e-02            0.000e+00       1.622e+02       6.208e+06       1.000e+00       5.649e-02       0.000e+00    7.155e-04    1.311e-04    1.315e-04    3.173e-03    2.750e-02    8.496e-04   -2.525e-01      1039464    4.777e-01      1052391   -2.159e-01      1026205    2.299e-01      1025715   -2.395e-01       986331    2.431e-01      1023827   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -5.659e+00      1043637    6.839e+00      1036761   -5.802e+00      1020852    6.557e+00      1030493   -6.526e+00      1020425    8.326e+00      1041094   -7.992e+01       994829    1.645e+03      1042877   -1.041e-03   -1.012e-07   -1.666e-04   -2.381e-09   -3.975e-03   -1.894e-06    7.904e-04   -4.416e-07   -1.895e-04    6.239e-09   -7.326e-04   -6.968e-07
    2.260e+01    4.299e-02    4.595e-03    1.069e-01    1.023e-01    7.438e-02    0.000e+00    0.000e+00    3.251e-02    2.867e-02     0.000e+00     8.001e-02   -5.323e-03     0.000e+00     0.000e+00            1.427e+02            5.463e+06           -1.000e+00            1.778e-02            0.000e+00       1.624e+02       6.215e+06       1.000e+00       5.660e-02       0.000e+00    7.206e-04    1.322e-04    1.322e-04    3.173e-03    2.750e-02    8.503e-04   -2.504e-01      1043955    4.320e-01      1052381   -3.065e-01      1024419    2.173e-01      1034201   -2.114e-01      1017304    2.443e-01      1014471   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.161e+00         8901   -6.752e+00      1040365    7.126e+00      1035813   -6.424e+00      1023369    6.867e+00      1023733   -6.312e+00       986331    8.419e+00      1038511   -7.259e+01       985812    1.626e+03      1042877   -1.043e-03   -2.002e-07   -1.666e-04   -2.692e-09   -3.993e-03   -1.832e-06    7.947e-04   -3.595e-07   -1.896e-04    4.674e-09   -7.251e-04   -8.048e-07
    2.266e+01    4.303e-02    4.605e-03    1.070e-01    1.024e-01    7.450e-02    0.000e+00    0.000e+00    3.250e-02    2.874e-02     0.000e+00     8.020e-02   -5.333e-03     0.000e+00     0.000e+00            1.429e+02            5.471e+06           -1.000e+00            1.778e-02            0.000e+00       1.626e+02       6.223e+06       1.000e+00       5.672e-02       0.000e+00    7.126e-04    1.324e-04    1.319e-04    3.173e-03    2.750e-02    8.498e-04   -2.414e-01      1040625    4.598e-01      1062705   -2.548e-01      1019489    2.588e-01      1024117   -2.224e-01      1028572    2.880e-01      1022892   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.625e+00      1036070    7.289e+00      1037480   -7.806e+00      1024419    7.208e+00      1014065   -5.899e+00      1001048    9.380e+00      1041465   -8.080e+01       984413    1.634e+03      1038026   -1.045e-03   -2.394e-07   -1.666e-04   -5.330e-09   -4.012e-03   -1.919e-06    7.976e-04   -2.596e-07   -1.896e-04    3.281e-09   -7.166e-04   -8.669e-07
    2.271e+01    4.308e-02    4.614e-03    1.071e-01    1.025e-01    7.461e-02    0.000e+00    0.000e+00    3.250e-02    2.882e-02     0.000e+00     8.039e-02   -5.343e-03     0.000e+00     0.000e+00            1.431e+02            5.479e+06           -1.000e+00            1.782e-02            0.000e+00       1.628e+02       6.231e+06       1.000e+00       5.679e-02       0.000e+00    7.119e-04    1.315e-04    1.321e-04    3.173e-03    2.750e-02    8.491e-04   -2.401e-01      1041474    4.528e-01      1052520   -2.461e-01      1014065    2.253e-01      1007979   -2.536e-01      1023169    2.386e-01      1042843   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -7.016e+00      1035293    7.145e+00      1038448   -6.787e+00      1002324    6.567e+00      1024117   -6.075e+00      1014303    8.878e+00      1030194   -8.213e+01       989388    1.629e+03      1038026   -1.047e-03   -1.802e-07   -1.667e-04   -6.081e-09   -4.032e-03   -1.981e-06    8.006e-04   -3.380e-07   -1.896e-04    3.263e-09   -7.083e-04   -7.955e-07
    2.276e+01    4.318e-02    4.631e-03    1.072e-01    1.026e-01    7.474e-02    0.000e+00    0.000e+00    3.249e-02    2.890e-02     0.000e+00     8.058e-02   -5.354e-03     0.000e+00     0.000e+00            1.433e+02            5.487e+06           -1.000e+00            1.786e-02            0.000e+00       1.630e+02       6.239e+06       1.000e+00       5.688e-02       0.000e+00    7.089e-04    1.319e-04    1.317e-04    3.173e-03    2.750e-02    8.492e-04   -2.604e-01      1041474    4.406e-01      1052129   -2.422e-01      1021234    2.512e-01      1021798   -2.438e-01       998087    2.262e-01      1024748   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.161e+00         8901   -6.705e+00      1046510    7.222e+00      1037877   -5.621e+00      1025238    6.458e+00      1028239   -6.340e+00       990389    8.300e+00      1024320   -8.705e+01      1034758    1.631e+03      1038026   -1.049e-03   -1.723e-07   -1.667e-04   -5.974e-09   -4.052e-03   -2.097e-06    8.041e-04   -3.462e-07   -1.897e-04    4.310e-09   -7.006e-04   -7.655e-07
    2.282e+01    4.327e-02    4.645e-03    1.073e-01    1.027e-01    7.485e-02    0.000e+00    0.000e+00    3.250e-02    2.897e-02     0.000e+00     8.077e-02   -5.366e-03     0.000e+00     0.000e+00            1.435e+02            5.494e+06           -1.000e+00            1.786e-02            0.000e+00       1.632e+02       6.247e+06       1.000e+00       5.700e-02       0.000e+00    7.141e-04    1.328e-04    1.329e-04    3.173e-03    2.750e-02    8.501e-04   -2.736e-01      1037877    4.280e-01      1049898   -2.688e-01      1028239    2.293e-01      1019048   -2.473e-01      1027119    2.519e-01      1025191   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.509e+00      1038662    7.098e+00      1041081   -6.430e+00      1021905    6.813e+00      1021473   -6.028e+00       987332    8.668e+00      1019925   -9.118e+01      1034758    1.612e+03      1038026   -1.051e-03   -1.613e-07   -1.668e-04   -6.950e-09   -4.073e-03   -2.129e-06    8.074e-04   -3.182e-07   -1.897e-04    6.098e-09   -6.928e-04   -7.901e-07
    2.287e+01    4.330e-02    4.653e-03    1.075e-01    1.028e-01    7.497e-02    0.000e+00    0.000e+00    3.248e-02    2.905e-02     0.000e+00     8.096e-02   -5.377e-03     0.000e+00     0.000e+00            1.437e+02            5.502e+06           -1.000e+00            1.788e-02            0.000e+00       1.634e+02       6.255e+06       1.000e+00       5.710e-02       0.000e+00    7.051e-04    1.310e-04    1.315e-04    3.173e-03    2.749e-02    8.504e-04   -2.461e-01      1038126    4.391e-01      1055831   -2.763e-01      1021473    2.182e-01      1024666   -2.534e-01      1019925    2.354e-01      1027027   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.720e+00      1044899    6.866e+00      1034665   -6.856e+00      1025062    7.176e+00      1021865   -6.043e+00      1008138    8.831e+00      1043504   -9.405e+01      1034758    1.624e+03      1039218   -1.052e-03   -1.728e-07   -1.669e-04   -6.582e-09   -4.094e-03   -1.970e-06    8.109e-04   -3.922e-07   -1.898e-04    6.707e-09   -6.848e-04   -8.204e-07
    2.292e+01    4.338e-02    4.666e-03    1.076e-01    1.029e-01    7.509e-02    0.000e+00    0.000e+00    3.249e-02    2.913e-02     0.000e+00     8.115e-02   -5.385e-03     0.000e+00     0.000e+00            1.439e+02            5.510e+06           -1.000e+00            1.791e-02            0.000e+00       1.636e+02       6.262e+06       1.000e+00       5.717e-02       0.000e+00    7.092e-04    1.318e-04    1.313e-04    3.173e-03    2.750e-02    8.489e-04   -2.386e-01      1034076    4.398e-01      1057650   -2.557e-01      1021865    2.501e-01      1025062   -2.348e-01      1028943    2.193e-01      1021742   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.285e+00      1036614    6.943e+00      1042035   -6.234e+00      1020717    6.472e+00      1030344   -6.248e+00      1025428    8.242e+00      1020600   -9.351e+01      1034758    1.618e+03      1041451   -1.054e-03   -2.451e-07   -1.669e-04   -5.495e-09   -4.113e-03   -1.898e-06    8.147e-04   -3.364e-07   -1.899e-04    5.319e-09   -6.764e-04   -8.585e-07
